Timestamp(us), mx, my, mz
3531778869,65,225,-1817
3531798858,65,237,-1842
3531818847,53,243,-1817
3531838836,53,249,-1805
3531858825,35,261,-1842
3531878814,5,243,-1792
3531898803,17,219,-1805
3531918792,5,231,-1780
3531938781,0,261,-1769
3531958770,0,255,-1769
3531978759,-6,261,-1769
3531998748,-30,255,-1744
3532018737,-42,243,-1730
3532038726,-72,243,-1719
3532058715,-101,225,-1707
3532078704,-96,213,-1719
3532098693,-119,225,-1671
3532118682,-113,213,-1646
3532138671,-119,231,-1671
3532158660,-131,184,-1657
3532178649,-125,201,-1646
3532198638,-137,184,-1657
3532218627,-155,201,-1634
3532238616,-161,172,-1657
3532258605,-179,172,-1646
3532278594,-185,160,-1671
3532298583,-173,136,-1621
3532318572,-179,130,-1659
3532338562,-185,124,-1596
3532358551,-185,112,-1646
3532378540,-191,118,-1657
3532398529,-191,124,-1621
3532418518,-196,106,-1634
3532438507,-208,100,-1609
3532458496,-208,95,-1632
3532478485,-214,77,-1657
3532498474,-202,71,-1671
3532518463,-202,95,-1609
3532538452,-214,83,-1621
3532558441,-232,95,-1559
3532578430,-238,100,-1609
3532598419,-256,95,-1534
3532618408,-250,89,-1534
3532638397,-238,89,-1486
3532658386,-256,112,-1486
3532678375,-244,112,-1486
3532698364,-262,124,-1461
3532718353,-268,142,-1473
3532738342,-250,136,-1486
3532758331,-256,142,-1511
3532778320,-256,148,-1486
3532798309,-244,124,-1498
3532818298,-256,160,-1461
3532838287,-226,190,-1411
3532858276,-232,207,-1386
3532878265,-244,207,-1375
3532898254,-232,231,-1375
3532918243,-238,237,-1400
3532938232,-244,231,-1400
3532958221,-226,249,-1400
3532978210,-226,237,-1436
3532998199,-208,249,-1473
3533018188,-196,231,-1486
3533038177,-179,225,-1486
3533058166,-185,261,-1511
3533078155,-191,237,-1523
3533098144,-185,237,-1523
3533118133,-161,237,-1548
3533138122,-155,261,-1548
3533158111,-143,279,-1523
3533178100,-137,261,-1559
3533198089,-137,285,-1559
3533218078,-137,273,-1534
3533238067,-143,314,-1559
3533258056,-143,308,-1548
3533278045,-143,308,-1548
3533298034,-137,285,-1571
3533318023,-125,279,-1548
3533338012,-125,285,-1559
3533358001,-119,285,-1559
3533377990,-137,302,-1523
3533397979,-125,285,-1511
3533417968,-149,308,-1548
3533437957,-143,296,-1534
3533457946,-143,296,-1536
3533477935,-149,296,-1548
3533497924,-137,279,-1523
3533517913,-143,285,-1509
3533537902,-125,290,-1559
3533557891,-125,285,-1548
3533577880,-131,285,-1534
3533597869,-131,279,-1571
3533617858,-131,290,-1559
3533637847,-119,285,-1534
3533657836,-137,290,-1573
3533677825,-107,279,-1548
3533697814,-131,279,-1598
3533717803,-131,273,-1559
3533737792,-131,302,-1559
3533757781,-137,273,-1609
3533777770,-107,285,-1573
3533797760,-143,279,-1573
3533817749,-131,273,-1573
3533837738,-143,267,-1573
3533857727,-137,285,-1548
3533877716,-143,296,-1561
3533897705,-131,285,-1584
3533917694,-125,273,-1584
3533937683,-107,279,-1559
3533957672,-143,285,-1573
3533977661,-131,255,-1598
3533997650,-149,255,-1598
3534017639,-161,249,-1536
3534037628,-167,255,-1534
3534057617,-167,249,-1534
3534077606,-155,243,-1598
3534097595,-161,243,-1559
3534117584,-143,255,-1559
3534137573,-149,261,-1546
3534157562,-155,255,-1609
3534177551,-113,243,-1596
3534197540,-125,285,-1634
3534217529,-96,285,-1621
3534237518,-90,290,-1632
3534257507,-90,302,-1634
3534277496,-72,320,-1657
3534297485,-66,332,-1596
3534317474,-54,356,-1596
3534337463,-48,380,-1548
3534357452,-36,385,-1548
3534377441,-42,421,-1511
3534397430,-18,421,-1450
3534417419,-24,439,-1413
3534437408,-6,481,-1388
3534457397,-18,492,-1388
3534477386,-30,510,-1313
3534497375,-24,498,-1290
3534517364,-30,486,-1338
3534537353,-48,481,-1363
3534557342,-60,463,-1411
3534577331,-66,469,-1388
3534597320,-78,492,-1351
3534617309,-72,486,-1326
3534637298,-113,475,-1276
3534657287,-113,492,-1301
3534677276,-125,510,-1240
3534697265,-96,504,-1240
3534717254,-60,528,-1265
3534737243,-30,528,-1276
3534757232,-24,558,-1326
3534777221,17,546,-1350
3534797210,29,564,-1400
3534817199,112,564,-1411
3534837188,178,581,-1375
3534857177,243,570,-1400
3534877166,249,575,-1448
3534897155,267,599,-1461
3534917144,296,593,-1450
3534937133,320,558,-1486
3534957122,350,546,-1559
3534977111,380,528,-1621
3534997100,397,510,-1682
3535017089,403,486,-1719
3535037078,421,463,-1769
3535057067,427,445,-1819
3535077056,439,445,-1855
3535097045,421,421,-1903
3535117034,439,391,-1903
3535137023,445,368,-1965
3535157012,445,344,-1976
3535177001,457,338,-2001
3535196990,445,296,-2051
3535216979,439,285,-2100
3535236968,439,285,-2100
3535256958,463,261,-2113
3535276947,457,255,-2150
3535296936,439,261,-2138
3535316925,397,296,-2186
3535336914,386,279,-2163
3535356903,415,231,-2200
3535376892,433,231,-2186
3535396881,445,213,-2161
3535416870,451,225,-2150
3535436859,433,243,-2161
3535456848,445,237,-2150
3535476837,439,231,-2150
3535496826,451,243,-2161
3535516815,439,219,-2125
3535536804,451,231,-2161
3535556793,439,261,-2161
3535576782,439,249,-2125
3535596771,409,237,-2150
3535616760,433,237,-2173
3535636749,427,261,-2161
3535656738,427,290,-2125
3535676727,391,273,-2125
3535696716,385,273,-2113
3535716705,380,267,-2138
3535736694,368,273,-2150
3535756683,368,255,-2161
3535776672,356,243,-2200
3535796661,344,255,-2200
3535816650,332,243,-2150
3535836639,344,237,-2186
3535856628,332,231,-2175
3535876617,332,243,-2211
3535896606,332,231,-2186
3535916595,326,249,-2223
3535936584,332,237,-2186
3535956573,296,225,-2161
3535976562,302,237,-2186
3535996551,302,243,-2200
3536016540,302,231,-2211
3536036529,296,219,-2175
3536056518,296,243,-2186
3536076507,290,243,-2175
3536096496,302,225,-2150
3536116485,308,243,-2186
3536136474,308,231,-2186
3536156463,290,231,-2173
3536176452,302,225,-2161
3536196441,290,243,-2186
3536216430,302,219,-2150
3536236419,320,213,-2088
3536256408,279,243,-2125
3536276397,302,225,-2150
3536296386,290,195,-2161
3536316375,290,201,-2136
3536336364,273,219,-2138
3536356353,237,213,-2136
3536376342,231,219,-2150
3536396331,231,237,-2075
3536416320,237,249,-2088
3536436309,207,243,-2075
3536456298,195,267,-2063
3536476287,190,261,-2063
3536496276,172,255,-2075
3536516265,172,249,-2038
3536536254,154,261,-2001
3536556243,142,267,-2038
3536576232,124,261,-2026
3536596221,112,273,-2038
3536616210,112,261,-2013
3536636199,95,249,-2001
3536656188,89,261,-2026
3536676177,59,255,-1990
3536696166,53,255,-1976
3536716156,41,267,-1965
3536736145,41,273,-1976
3536756134,35,279,-1951
3536776123,59,273,-1940
3536796112,41,261,-1953
3536816101,53,267,-1915
3536836090,59,285,-1940
3536856079,47,273,-1915
3536876068,77,285,-1903
3536896057,71,261,-1903
3536916046,77,273,-1892
3536936035,65,290,-1915
3536956024,71,285,-1892
3536976013,65,285,-1853
3536996002,71,308,-1878
3537015991,47,314,-1817
3537035980,23,308,-1792
3537055969,23,296,-1780
3537075958,5,326,-1805
3537095947,11,326,-1769
3537115936,-6,314,-1732
3537135925,-36,338,-1682
3537155914,-36,326,-1657
3537175903,-30,356,-1646
3537195892,-36,326,-1671
3537215881,0,344,-1646
3537235870,-6,338,-1657
3537255859,23,356,-1632
3537275848,23,385,-1632
3537295837,23,385,-1621
3537315826,5,356,-1634
3537335815,11,362,-1607
3537355804,11,362,-1596
3537375793,23,385,-1621
3537395782,5,385,-1596
3537415771,0,403,-1559
3537435760,5,391,-1571
3537455749,-6,403,-1534
3537475738,5,374,-1596
3537495727,-6,362,-1596
3537515716,17,391,-1509
3537535705,11,391,-1559
3537555694,17,391,-1559
3537575683,17,409,-1548
3537595672,5,391,-1534
3537615661,-12,409,-1546
3537635650,0,385,-1523
3537655639,29,391,-1511
3537675628,23,397,-1534
3537695617,17,391,-1523
3537715606,17,409,-1436
3537735595,17,427,-1473
3537755584,23,421,-1461
3537775573,5,397,-1486
3537795562,-12,397,-1473
3537815551,0,374,-1486
3537835540,-42,391,-1436
3537855529,-42,385,-1411
3537875518,-42,374,-1473
3537895507,-48,385,-1425
3537915496,-60,362,-1425
3537935485,-48,374,-1411
3537955474,-30,368,-1436
3537975463,-30,374,-1425
3537995452,-48,380,-1411
3538015441,-42,362,-1411
3538035430,-48,368,-1400
3538055419,-30,362,-1363
3538075408,-36,362,-1400
3538095397,-48,344,-1411
3538115386,-36,362,-1425
3538135375,-24,374,-1436
3538155364,-18,368,-1388
3538175354,-24,350,-1436
3538195343,-18,356,-1425
3538215332,0,344,-1436
3538235321,0,350,-1411
3538255310,5,356,-1400
3538275299,11,368,-1411
3538295288,17,362,-1425
3538315277,5,380,-1400
3538335266,35,356,-1411
3538355255,35,350,-1425
3538375244,47,356,-1388
3538395233,29,350,-1375
3538415222,41,326,-1411
3538435211,53,332,-1400
3538455200,53,350,-1400
3538475189,47,350,-1400
3538495178,59,356,-1411
3538515167,83,356,-1400
3538535156,83,326,-1350
3538555145,89,326,-1375
3538575134,95,338,-1363
3538595123,100,338,-1363
3538615112,112,350,-1363
3538635101,130,356,-1338
3538655090,136,344,-1338
3538675079,154,350,-1326
3538695068,172,362,-1301
3538715057,166,380,-1265
3538735046,184,350,-1301
3538755035,190,374,-1276
3538775024,207,344,-1288
3538795013,201,356,-1251
3538815002,195,362,-1263
3538834991,207,356,-1265
3538854980,213,332,-1276
3538874969,225,332,-1288
3538894958,231,338,-1288
3538914947,237,338,-1265
3538934936,249,320,-1265
3538954925,261,320,-1276
3538974914,279,326,-1288
3538994903,285,320,-1313
3539014892,290,326,-1301
3539034881,302,320,-1276
3539054870,320,296,-1313
3539074859,332,308,-1265
3539094848,338,296,-1276
3539114837,338,290,-1240
3539134826,356,285,-1240
3539154815,350,285,-1265
3539174804,362,296,-1265
3539194793,374,261,-1288
3539214782,385,285,-1226
3539234771,368,243,-1240
3539254760,391,273,-1265
3539274749,385,243,-1251
3539294738,385,273,-1276
3539314727,409,249,-1226
3539334716,409,231,-1215
3539354705,397,219,-1263
3539374694,409,231,-1251
3539394683,421,243,-1178
3539414672,439,255,-1215
3539434661,433,207,-1203
3539454650,433,219,-1203
3539474639,433,219,-1190
3539494628,445,231,-1203
3539514617,445,225,-1190
3539534606,463,201,-1190
3539554595,451,184,-1190
3539574584,457,184,-1215
3539594573,492,154,-1226
3539614562,492,154,-1178
3539634552,481,124,-1178
3539654541,480,148,-1215
3539674530,504,142,-1178
3539694519,504,142,-1178
3539714508,504,130,-1178
3539734497,504,118,-1190
3539754486,504,106,-1178
3539774475,516,112,-1190
3539794464,510,112,-1153
3539814453,522,112,-1142
3539834442,516,89,-1142
3539854431,516,89,-1153
3539874420,534,100,-1167
3539894409,534,77,-1128
3539914398,534,89,-1103
3539934387,534,77,-1103
3539954376,546,71,-1142
3539974365,552,83,-1117
3539994354,540,59,-1067
3540014343,552,83,-1092
3540034332,540,65,-1128
3540054321,534,65,-1080
3540074310,546,77,-1067
3540094299,546,65,-1080
3540114288,546,59,-1055
3540134277,558,53,-1030
3540154266,546,59,-1042
3540174255,534,29,-1067
3540194244,564,47,-1030
3540214233,575,29,-1019
3540234222,552,23,-1019
3540254211,570,41,-1030
3540274200,558,29,-994
3540294189,558,23,-969
3540314178,558,35,-969
3540334167,570,29,-944
3540354156,581,0,-957
3540374145,576,5,-921
3540394134,570,5,-932
3540414123,570,5,-932
3540434112,570,5,-907
3540454101,575,0,-896
3540474090,570,-18,-932
3540494079,587,-12,-932
3540514068,587,0,-907
3540534057,564,5,-932
3540554046,575,-6,-896
3540574035,558,11,-932
3540594024,570,17,-896
3540614013,564,23,-896
3540634002,575,17,-882
3540653991,558,29,-896
3540673980,575,23,-871
3540693969,564,5,-884
3540713958,564,35,-907
3540733947,581,17,-859
3540753936,552,23,-859
3540773925,558,29,-834
3540793914,564,11,-859
3540813903,570,0,-798
3540833892,570,-12,-786
3540853881,570,-30,-773
3540873870,570,-36,-773
3540893859,570,-18,-748
3540913848,570,-48,-784
3540933837,558,-66,-798
3540953826,558,-66,-784
3540973815,570,-72,-773
3540993804,581,-78,-809
3541013793,558,-90,-823
3541033782,552,-90,-823
3541053771,558,-96,-834
3541073760,558,-84,-834
3541093750,576,-84,-798
3541113739,564,-107,-834
3541133728,558,-96,-823
3541153717,558,-96,-809
3541173706,558,-101,-834
3541193695,564,-90,-823
3541213684,570,-72,-823
3541233673,564,-78,-834
3541253662,546,-90,-834
3541273651,558,-78,-846
3541293640,570,-66,-834
3541313629,570,-78,-823
3541333618,564,-113,-823
3541353607,564,-107,-834
3541373596,575,-90,-798
3541393585,576,-96,-798
3541413574,575,-101,-761
3541433563,558,-90,-748
3541453552,552,-96,-736
3541473541,564,-101,-773
3541493530,587,-84,-798
3541513519,576,-90,-798
3541533508,576,-96,-798
3541553497,570,-72,-809
3541573486,581,-60,-834
3541593475,575,-48,-798
3541613464,581,-48,-871
3541633453,587,-30,-809
3541653442,581,-24,-823
3541673431,581,-24,-834
3541693420,587,-18,-859
3541713409,570,-24,-859
3541733398,558,0,-834
3541753387,581,0,-859
3541773376,575,17,-871
3541793365,599,17,-823
3541813354,576,5,-859
3541833343,564,23,-859
3541853332,581,29,-834
3541873321,564,47,-859
3541893310,564,53,-846
3541913299,575,53,-798
3541933288,570,59,-784
3541953277,570,59,-809
3541973266,558,95,-798
3541993255,564,77,-784
3542013244,558,100,-823
3542033233,558,95,-784
3542053222,558,89,-773
3542073211,558,95,-773
3542093200,564,95,-748
3542113189,570,95,-736
3542133178,558,83,-748
3542153167,558,65,-723
3542173156,570,83,-748
3542193145,534,83,-761
3542213134,570,71,-773
3542233123,540,95,-723
3542253112,564,95,-784
3542273101,552,112,-773
3542293090,546,100,-798
3542313079,564,100,-773
3542333068,570,83,-761
3542353057,552,83,-798
3542373046,552,106,-761
3542393035,552,95,-798
3542413024,558,106,-821
3542433013,540,106,-834
3542453002,552,124,-834
3542472991,534,148,-798
3542492980,534,142,-834
3542512969,534,130,-882
3542532958,534,130,-821
3542552947,546,130,-871
3542572937,552,124,-809
3542592926,552,148,-834
3542612915,546,124,-882
3542632904,528,130,-871
3542652893,534,124,-882
3542672882,540,166,-871
3542692871,534,142,-882
3542712860,534,154,-907
3542732849,540,166,-882
3542752838,522,166,-871
3542772827,528,160,-921
3542792816,528,172,-907
3542812805,534,184,-921
3542832794,516,172,-871
3542852783,516,172,-896
3542872772,516,166,-882
3542892761,510,178,-907
3542912750,516,178,-907
3542932739,510,184,-882
3542952728,516,166,-907
3542972717,510,178,-882
3542992706,516,184,-907
3543012695,510,166,-896
3543032684,504,160,-921
3543052673,504,166,-907
3543072662,510,166,-944
3543092651,522,166,-957
3543112640,504,148,-982
3543132629,516,172,-994
3543152618,504,178,-1005
3543172607,522,160,-1005
3543192596,504,154,-1019
3543212585,522,130,-1005
3543232574,516,136,-1019
3543252563,504,142,-1005
3543272552,522,154,-1005
3543292541,510,142,-1019
3543312530,516,148,-1019
3543332519,510,148,-1019
3543352508,528,118,-1103
3543372497,492,130,-1190
3543392486,510,100,-1178
3543412475,516,77,-1265
3543432464,498,53,-1288
3543452453,504,47,-1263
3543472442,492,41,-1325
3543492431,480,59,-1265
3543512420,498,53,-1240
3543532409,486,53,-1226
3543552398,492,47,-1240
3543572387,510,77,-1201
3543592376,504,65,-1190
3543612365,504,53,-1201
3543632354,516,47,-1215
3543652343,498,59,-1226
3543672332,504,53,-1203
3543692321,522,53,-1226
3543712310,510,53,-1251
3543732299,510,59,-1215
3543752288,504,65,-1215
3543772277,510,77,-1263
3543792266,486,53,-1240
3543812255,498,83,-1215
3543832244,498,65,-1226
3543852233,504,95,-1251
3543872222,498,65,-1226
3543892211,498,77,-1251
3543912200,510,71,-1215
3543932189,504,65,-1203
3543952178,510,65,-1190
3543972167,510,59,-1226
3543992156,492,65,-1215
3544012145,510,59,-1226
3544032135,498,71,-1201
3544052124,504,65,-1178
3544072113,522,53,-1226
3544092102,522,53,-1240
3544112091,510,59,-1178
3544132080,516,41,-1153
3544152069,510,35,-1178
3544172058,534,65,-1190
3544192047,522,47,-1153
3544212036,522,41,-1226
3544232025,522,41,-1178
3544252014,504,47,-1178
3544272003,522,53,-1190
3544291992,528,35,-1190
3544311981,522,29,-1165
3544331970,540,47,-1203
3544351959,528,29,-1165
3544371948,528,47,-1142
3544391937,528,47,-1142
3544411926,522,41,-1117
3544431915,540,41,-1103
3544451904,522,53,-1117
3544471893,546,65,-1128
3544491882,552,47,-1092
3544511871,528,29,-1103
3544531860,546,23,-1128
3544551849,522,41,-1128
3544571838,510,47,-1190
3544591827,522,65,-1215
3544611816,534,65,-1178
3544631805,510,59,-1190
3544651794,504,89,-1178
3544671783,492,112,-1165
3544691772,522,124,-1128
3544711761,504,124,-1153
3544731750,498,118,-1128
3544751739,516,112,-1117
3544771728,516,95,-1128
3544791717,528,89,-1103
3544811706,522,71,-1128
3544831695,534,41,-1067
3544851684,558,17,-1042
3544871673,552,-18,-1019
3544891662,552,-36,-1030
3544911651,552,-36,-1019
3544931640,558,-48,-1042
3544951629,540,-48,-1067
3544971618,540,-60,-1067
3544991607,546,-60,-1103
3545011596,546,-60,-1080
3545031585,528,-60,-1080
3545051574,546,-42,-1080
3545071563,546,-24,-1092
3545091552,546,-18,-1055
3545111541,558,-6,-1103
3545131530,552,-12,-1092
3545151519,552,5,-1103
3545171508,522,-18,-1080
3545191497,558,-18,-1067
3545211486,558,0,-1030
3545231475,546,5,-1030
3545251464,546,35,-1055
3545271453,528,35,-1042
3545291442,546,17,-1067
3545311431,558,29,-1092
3545331420,546,5,-1044
3545351409,546,23,-1030
3545371398,558,17,-1030
3545391387,552,5,-1042
3545411376,558,-12,-969
3545431365,558,-24,-896
3545451354,546,-36,-846
3545471343,558,-12,-846
3545491333,558,-18,-821
3545511322,564,-42,-773
3545531311,546,-36,-784
3545551300,570,-24,-761
3545571289,564,-30,-773
3545591278,564,-60,-761
3545611267,558,-36,-773
3545631256,552,-72,-748
3545651245,552,-66,-798
3545671234,558,-72,-784
3545691223,564,-66,-809
3545711212,546,-78,-846
3545731201,552,-101,-821
3545751190,540,-78,-882
3545771179,575,-96,-821
3545791168,558,-84,-821
3545811157,552,-107,-871
3545831146,558,-107,-871
3545851135,546,-96,-882
3545871124,575,-96,-896
3545891113,564,-96,-846
3545911102,564,-113,-859
3545931091,540,-107,-846
3545951080,558,-96,-798
3545971069,558,-90,-798
3545991058,552,-107,-809
3546011047,552,-90,-834
3546031036,546,-96,-809
3546051025,564,-90,-809
3546071014,546,-96,-846
3546091003,540,-101,-798
3546110992,546,-90,-748
3546130981,552,-78,-809
3546150970,546,-96,-834
3546170959,546,-96,-821
3546190948,558,-101,-759
3546210937,558,-72,-748
3546230926,558,-96,-723
3546250915,540,-84,-711
3546270904,546,-78,-700
3546290893,558,-113,-686
3546310882,546,-119,-650
3546330871,540,-113,-638
3546350860,522,-119,-661
3546370849,528,-96,-600
3546390838,522,-131,-625
3546410827,516,-143,-613
3546430816,522,-137,-638
3546450805,546,-113,-613
3546470794,540,-119,-600
3546490783,540,-131,-650
3546510772,534,-143,-650
3546530761,528,-119,-700
3546550750,540,-125,-661
3546570739,552,-125,-661
3546590728,534,-125,-675
3546610717,546,-125,-686
3546630706,534,-113,-675
3546650695,540,-101,-661
3546670684,540,-90,-650
3546690673,546,-96,-625
3546710662,540,-84,-638
3546730651,546,-90,-661
3546750640,546,-107,-661
3546770629,564,-84,-723
3546790618,570,-78,-736
3546810607,564,-72,-761
3546830596,564,-84,-809
3546850585,564,-84,-773
3546870574,564,-90,-798
3546890563,564,-101,-798
3546910552,570,-101,-821
3546930541,558,-90,-809
3546950531,558,-96,-784
3546970520,552,-101,-798
3546990509,552,-107,-773
3547010498,564,-113,-773
3547030487,546,-113,-748
3547050476,546,-90,-711
3547070465,546,-125,-773
3547090454,546,-143,-700
3547110443,528,-131,-711
3547130432,540,-155,-700
3547150421,534,-173,-711
3547170410,534,-149,-700
3547190399,552,-167,-675
3547210388,534,-185,-723
3547230377,528,-173,-650
3547250366,528,-167,-700
3547270355,522,-179,-661
3547290344,540,-161,-638
3547310333,516,-173,-638
3547330322,516,-167,-638
3547350311,510,-185,-675
3547370300,522,-202,-661
3547390289,516,-202,-650
3547410278,510,-196,-650
3547430267,504,-214,-700
3547450256,522,-196,-675
3547470245,516,-196,-686
3547490234,528,-196,-638
3547510223,528,-208,-686
3547530212,516,-202,-650
3547550201,516,-191,-675
3547570190,528,-214,-675
3547590179,522,-208,-711
3547610168,516,-196,-700
3547630157,510,-208,-675
3547650146,516,-232,-700
3547670135,510,-220,-661
3547690124,516,-220,-675
3547710113,498,-232,-686
3547730102,504,-220,-700
3547750091,504,-208,-686
3547770080,498,-220,-723
3547790069,510,-232,-723
3547810058,492,-232,-736
3547830047,492,-232,-711
3547850036,492,-238,-700
3547870025,516,-262,-748
3547890014,516,-250,-748
3547910003,504,-238,-748
3547929992,504,-232,-761
3547949981,498,-238,-798
3547969970,516,-238,-761
3547989959,510,-232,-798
3548009948,504,-238,-773
3548029937,504,-208,-773
3548049926,522,-196,-773
3548069915,546,-185,-798
3548089904,540,-208,-784
3548109893,540,-191,-784
3548129882,528,-185,-736
3548149871,528,-185,-736
3548169860,546,-155,-748
3548189849,546,-161,-723
3548209838,540,-196,-700
3548229827,522,-191,-723
3548249816,528,-185,-761
3548269805,522,-196,-736
3548289794,528,-202,-700
3548309783,522,-208,-736
3548329772,504,-226,-761
3548349761,522,-238,-761
3548369750,534,-232,-784
3548389739,540,-226,-798
3548409729,522,-226,-821
3548429718,510,-214,-809
3548449707,522,-208,-784
3548469696,534,-214,-773
3548489685,540,-202,-773
3548509674,534,-202,-761
3548529663,534,-202,-798
3548549652,534,-208,-809
3548569641,564,-208,-784
3548589630,522,-208,-773
3548609619,534,-191,-773
3548629608,528,-196,-821
3548649597,534,-202,-798
3548669586,546,-220,-798
3548689575,552,-196,-784
3548709564,552,-185,-773
3548729553,522,-214,-784
3548749542,534,-202,-784
3548769531,564,-196,-821
3548789520,570,-214,-809
3548809509,558,-191,-834
3548829498,546,-191,-834
3548849487,564,-167,-859
3548869476,558,-208,-871
3548889465,564,-167,-859
3548909454,564,-179,-907
3548929443,558,-185,-944
3548949432,570,-191,-932
3548969421,570,-196,-969
3548989410,575,-179,-969
3549009399,564,-167,-982
3549029388,558,-161,-919
3549049377,570,-173,-896
3549069366,587,-173,-896
3549089355,570,-167,-871
3549109344,564,-149,-896
3549129333,581,-173,-859
3549149322,570,-179,-859
3549169311,570,-179,-834
3549189300,570,-167,-871
3549209289,570,-143,-896
3549229278,570,-149,-821
3549249267,564,-161,-871
3549269256,587,-143,-859
3549289245,587,-143,-871
3549309234,581,-137,-896
3549329223,587,-155,-907
3549349212,581,-125,-907
3549369201,581,-107,-896
3549389190,581,-131,-919
3549409179,587,-137,-944
3549429168,575,-137,-944
3549449157,570,-143,-907
3549469146,570,-131,-896
3549489135,575,-125,-896
3549509124,575,-137,-932
3549529113,564,-119,-907
3549549102,564,-125,-907
3549569091,581,-125,-896
3549589080,581,-131,-882
3549609069,575,-143,-896
3549629058,558,-155,-919
3549649047,564,-143,-907
3549669036,575,-167,-896
3549689025,558,-173,-846
3549709014,546,-155,-846
3549729003,546,-161,-846
3549748992,546,-161,-882
3549768981,564,-155,-871
3549788970,558,-167,-932
3549808959,552,-155,-921
3549828948,540,-161,-921
3549848937,534,-155,-932
3549868927,552,-167,-944
3549888916,552,-161,-944
3549908905,540,-167,-932
3549928894,534,-161,-944
3549948883,546,-179,-907
3549968872,540,-161,-932
3549988861,522,-161,-919
3550008850,528,-167,-932
3550028839,534,-173,-907
3550048828,540,-185,-907
3550068817,546,-161,-919
3550088806,540,-167,-932
3550108795,528,-167,-982
3550128784,528,-167,-969
3550148773,534,-173,-932
3550168762,540,-161,-944
3550188751,540,-179,-957
3550208740,534,-173,-932
3550228729,522,-173,-944
3550248718,534,-155,-932
3550268707,534,-173,-932
3550288696,546,-161,-982
3550308685,534,-179,-907
3550328674,528,-155,-944
3550348663,546,-173,-944
3550368652,534,-155,-921
3550388641,540,-155,-907
3550408630,528,-179,-919
3550428619,522,-185,-921
3550448608,528,-155,-957
3550468597,534,-173,-932
3550488586,534,-196,-932
3550508575,546,-161,-921
3550528564,528,-155,-907
3550548553,528,-173,-932
3550568542,546,-179,-919
3550588531,534,-185,-921
3550608520,534,-179,-896
3550628509,534,-173,-944
3550648498,546,-155,-907
3550668487,528,-173,-932
3550688476,540,-185,-907
3550708465,522,-167,-896
3550728454,522,-161,-921
3550748443,534,-185,-944
3550768432,522,-167,-944
3550788421,558,-185,-907
3550808410,540,-179,-907
3550828399,534,-196,-896
3550848388,534,-208,-921
3550868377,522,-167,-932
3550888366,552,-185,-921
3550908355,528,-167,-907
3550928344,534,-173,-921
3550948333,528,-161,-907
3550968322,534,-173,-921
3550988311,546,-173,-907
3551008300,546,-167,-932
3551028289,528,-179,-896
3551048278,516,-167,-919
3551068267,534,-167,-921
3551088256,540,-185,-932
3551108245,534,-173,-896
3551128234,528,-191,-871
3551148223,534,-167,-859
3551168212,534,-173,-871
3551188201,546,-167,-859
3551208190,528,-173,-921
3551228179,540,-208,-907
3551248168,546,-173,-907
3551268157,552,-185,-896
3551288146,540,-191,-907
3551308135,534,-179,-882
3551328125,516,-179,-871
3551348114,528,-185,-871
3551368103,534,-185,-859
3551388092,540,-185,-882
3551408081,534,-173,-882
3551428070,534,-173,-846
3551448059,528,-179,-896
3551468048,552,-196,-919
3551488037,552,-179,-921
3551508026,546,-185,-896
3551528015,528,-196,-896
3551548004,540,-179,-882
3551567993,552,-173,-921
3551587982,552,-161,-907
3551607971,540,-185,-907
3551627960,522,-185,-882
3551647949,546,-173,-921
3551667938,540,-167,-907
3551687927,540,-179,-907
3551707916,516,-173,-896
3551727905,528,-173,-921
3551747894,540,-173,-921
3551767883,534,-167,-896
3551787872,540,-173,-896
3551807861,534,-161,-921
3551827850,540,-179,-896
3551847839,540,-173,-944
3551867828,552,-161,-896
3551887817,552,-161,-907
3551907806,540,-173,-882
3551927795,546,-167,-896
3551947784,546,-161,-907
3551967773,534,-167,-896
3551987762,552,-161,-882
3552007751,522,-173,-907
3552027740,522,-185,-907
3552047729,546,-131,-896
3552067718,522,-173,-882
3552087707,522,-185,-871
3552107696,522,-185,-871
3552127685,528,-185,-882
3552147674,540,-173,-871
3552167663,552,-185,-834
3552187652,546,-179,-907
3552207641,558,-191,-834
3552227630,558,-179,-859
3552247619,552,-191,-834
3552267608,534,-179,-846
3552287597,552,-191,-834
3552307586,558,-179,-834
3552327575,534,-167,-834
3552347564,540,-179,-823
3552367553,552,-179,-834
3552387542,558,-155,-798
3552407531,558,-173,-823
3552427520,546,-208,-809
3552447509,540,-167,-834
3552467498,552,-167,-859
3552487487,546,-167,-809
3552507476,564,-155,-834
3552527465,558,-149,-821
3552547454,546,-131,-809
3552567443,552,-143,-821
3552587432,552,-143,-798
3552607421,552,-125,-834
3552627410,552,-125,-809
3552647399,546,-155,-798
3552667388,540,-131,-846
3552687377,552,-125,-821
3552707366,540,-119,-809
3552727355,546,-137,-834
3552747344,558,-149,-798
3552767333,558,-137,-798
3552787322,558,-107,-834
3552807312,564,-155,-846
3552827301,552,-143,-821
3552847290,552,-137,-834
3552867279,570,-131,-834
3552887268,558,-131,-809
3552907257,552,-125,-821
3552927246,558,-107,-871
3552947235,552,-101,-834
3552967224,558,-84,-871
3552987213,558,-90,-871
3553007202,570,-96,-871
3553027191,564,-107,-896
3553047180,540,-113,-896
3553067169,564,-119,-907
3553087158,570,-125,-882
3553107147,564,-131,-882
