Timestamp(us), w, x, y, z
2348149414,-0.19298366317483967,0.43900497178106646,-0.85147583622239575,0.21218115097363571
2348169403,-0.19304227815666389,0.4386018380034542,-0.85164811867690515,0.21227008385112811
2348189392,-0.19310588052735705,0.43821003599171493,-0.85181183487332657,0.2123645008743944
2348209381,-0.19310555877998989,0.43781190641871381,-0.85199383073564949,0.21245585460201516
2348229370,-0.19313714841496252,0.43741681808637206,-0.85215117904645377,0.21260982387243815
2348249359,-0.19313801329909272,0.43702137355552856,-0.85230784248053248,0.21279419287353346
2348269348,-0.19316575011931303,0.43661756748760056,-0.85244818924310228,0.21303562471617227
2348289337,-0.19316898849346106,0.43625805266500761,-0.85258475851916904,0.21322261350560073
2348309326,-0.19319653047419375,0.43591495641803846,-0.85272424328760044,0.21334154844610731
2348329315,-0.1932598196071349,0.43555297528669062,-0.85285601189804749,0.21349677003103926
2348349304,-0.19335118300555051,0.43521593556522098,-0.85294619892820089,0.21374094412249947
2348369293,-0.19350389028286621,0.43487935910964531,-0.85303729199737466,0.2139242060346758
2348389282,-0.1936897688137616,0.43454862116281895,-0.85310927687589089,0.21414091391104798
2348409271,-0.19390373141981154,0.43424286691130742,-0.85317030430325091,0.21432430411229683
2348429260,-0.19405500376559434,0.43396421447012873,-0.85325508271979666,0.21441427164648375
2348449249,-0.19417807925092465,0.43372144024120257,-0.85335029633022064,0.2144151523718491
2348469238,-0.19427042254496621,0.43350886893944385,-0.85344479254293726,0.21438528297527112
2348489227,-0.19429880256879326,0.43332056740287039,-0.85352688271291322,0.21441343631490178
2348509216,-0.19429900665309072,0.4331376062409758,-0.85358891799469039,0.21453593906409543
2348529205,-0.19426856108012294,0.43292389646210871,-0.8536811702161311,0.21462778400370466
2348549194,-0.19421001029456691,0.43268510714769398,-0.85381482567720035,0.21463064414893032
2348569183,-0.19417458162352955,0.43236858981158716,-0.8539768753518453,0.21465584259452525
2348589172,-0.1941160714179819,0.43203817911028947,-0.85414128369918618,0.21471988750234722
2348609161,-0.1939949005172287,0.43170437836500214,-0.85432957528442965,0.21475168234061323
2348629150,-0.19393382105468895,0.43133767576949267,-0.85451325661124222,0.21481288785487065
2348649139,-0.19386892259323771,0.43093191450597162,-0.85471067103546616,0.21490042980612756
2348669128,-0.19381156674874106,0.43054291894152508,-0.85488019938936022,0.21505747193649738
2348689117,-0.19371968292894581,0.43017569483606211,-0.855062845385126,0.21514898665834317
2348709106,-0.19362270478388219,0.42982773160185783,-0.85525355769552502,0.21517370050106516
2348729095,-0.19356521815716771,0.42953014534528799,-0.85539196690996,0.21526946719247869
2348749084,-0.19353455492842797,0.42925481287395129,-0.85548326009667619,0.21548334823732249
2348769073,-0.19350643103333748,0.42901567979808181,-0.8555857806889493,0.21557778067094721
2348789062,-0.19344133457874135,0.42885405859752884,-0.85572112497830377,0.21542052540714132
2348809051,-0.19347463237786147,0.42864612027213989,-0.85585547206240908,0.21527071594326125
2348829040,-0.1935015370518598,0.42839345027563397,-0.85596153854488555,0.21532777677619278
2348849029,-0.19356543096754392,0.42809385585430904,-0.85606543411482938,0.2154531202557248
2348869018,-0.1935974141273871,0.42782185547335899,-0.85622453375872187,0.2153324151450047
2348889007,-0.19350286310704456,0.42763215671476251,-0.85642594199162092,0.2149929915058206
2348908996,-0.19344274257449112,0.42738985207553104,-0.85661386416283025,0.21478013737806173
2348928985,-0.19340938899197435,0.42686402843115689,-0.85687665288984238,0.21480761442178026
2348948974,-0.19343988006772236,0.4263136168496296,-0.85715142811297962,0.21477695912702549
2348968963,-0.19353167216143619,0.42573299608155457,-0.85745749551860451,0.21462420948435373
2348988952,-0.19362464412080932,0.42515496533505148,-0.85776878971106874,0.21444219742776718
2349008941,-0.19377634509226627,0.42454107598065843,-0.85806941264235903,0.21431865522036264
2349028930,-0.1941771406586523,0.42378427281972558,-0.85835956117038692,0.21429183816390943
2349048919,-0.19502902030687413,0.4228889446591374,-0.85852508390573035,0.21462362877344252
2349068908,-0.19652591740434694,0.42190865018117846,-0.85849025733141693,0.21532564352095501
2349088897,-0.19857675196633071,0.42096681824635779,-0.85831866405643986,0.21597055921215
2349108886,-0.20093481743922365,0.42015033179441502,-0.85815338432281862,0.21603626271763177
2349128875,-0.20353334430549302,0.41950857373149303,-0.8580009574380103,0.21545554380671594
2349148864,-0.20640347272102674,0.41898193085225005,-0.85777272579265551,0.21465716609109151
2349168853,-0.20961392530036529,0.41858589458041445,-0.85740868846793727,0.21377135476526971
2349188842,-0.21331168431703718,0.41840026128507996,-0.85679276125507564,0.21294485424942405
2349208831,-0.21740677659821955,0.41858141056797249,-0.85596276033840635,0.21178207934089779
2349228820,-0.22223472384676177,0.41900568910145303,-0.85482418399598981,0.21052689726721435
2349248809,-0.22783092023305479,0.41974323973166178,-0.85324253931906946,0.20948950709206016
2349268798,-0.23419364542897186,0.42066815751835029,-0.85124086289193979,0.20875974476366646
2349288787,-0.24146333584262816,0.42160556120287729,-0.84871351517087334,0.20887694313364707
2349308776,-0.24935423849941479,0.42256021071195426,-0.84579294726024379,0.20952236737464619
2349328765,-0.25702820818279826,0.42375416529851923,-0.84301461668137812,0.20903412078425007
2349348754,-0.26445380121235534,0.42485018255107093,-0.84077417044788139,0.20655581259876143
2349368743,-0.27188191051732064,0.42561410390517823,-0.83869486136195281,0.20377387176843481
2349388732,-0.27928122729690841,0.42586107459207873,-0.83646806288586961,0.20239940958108915
2349408721,-0.28664174728971142,0.42536204687387591,-0.8344004621968607,0.20169161230857588
