Timestamp(us), mx, my, mz
3101515350,184,95,-2198
3101535339,178,148,-2148
3101555328,148,160,-2161
3101575317,160,184,-2125
3101595306,142,190,-2100
3101615295,148,213,-2100
3101635284,160,219,-2111
3101655273,142,237,-2075
3101675262,142,243,-2111
3101695251,142,267,-2100
3101715240,142,249,-2038
3101735229,142,261,-2038
3101755218,154,261,-2075
3101775207,148,273,-2075
3101795196,148,285,-2075
3101815185,136,279,-2100
3101835174,148,273,-2063
3101855163,160,261,-2075
3101875152,160,255,-2100
3101895141,178,249,-2088
3101915130,172,219,-2136
3101935119,202,213,-2125
3101955108,208,172,-2150
3101975097,213,166,-2161
3101995086,237,136,-2136
3102015075,255,112,-2175
3102035064,273,71,-2150
3102055053,291,17,-2186
3102075042,285,11,-2198
3102095031,309,-36,-2136
3102115020,344,-66,-2148
3102135009,344,-119,-2186
3102154998,350,-161,-2150
3102174987,362,-208,-2148
3102194976,380,-256,-2125
3102214965,380,-298,-2100
3102234954,398,-339,-2100
3102254943,404,-393,-2063
3102274932,392,-428,-2025
3102294921,410,-494,-2013
3102314910,404,-529,-1938
3102334899,404,-577,-1901
3102354888,398,-630,-1826
3102374877,386,-672,-1778
3102394866,380,-696,-1692
3102414855,386,-737,-1667
3102434844,356,-791,-1592
3102454833,362,-821,-1555
3102474822,332,-833,-1469
3102494812,320,-880,-1432
3102514801,314,-880,-1346
3102534790,338,-922,-1271
3102554779,314,-951,-1234
3102574768,291,-951,-1136
3102594757,291,-969,-1075
3102614746,267,-969,-1050
3102634735,273,-999,-975
3102654724,261,-1029,-913
3102674713,237,-1011,-901
3102694702,213,-1011,-851
3102714691,219,-1029,-801
3102734680,213,-1017,-765
3102754669,207,-1011,-740
3102774658,202,-1040,-690
3102794647,184,-1035,-667
3102814636,196,-1017,-603
3102834625,184,-1040,-603
3102854614,172,-1017,-578
3102874603,172,-1011,-617
3102894592,172,-1011,-555
3102914581,160,-1023,-580
3102934570,166,-1005,-580
3102954559,160,-1029,-592
3102974548,148,-1017,-542
3102994537,160,-1023,-567
3103014526,160,-1035,-555
3103034515,136,-1029,-580
3103054504,160,-1017,-517
3103074493,172,-1023,-542
3103094482,160,-1035,-530
3103114471,166,-1011,-542
3103134460,172,-1029,-555
3103154449,178,-1023,-578
3103174438,172,-1023,-567
3103194427,178,-1029,-567
3103214416,166,-1029,-567
3103234405,178,-1023,-603
3103254394,172,-1023,-592
3103274383,172,-1041,-617
3103294372,160,-1041,-617
3103314361,172,-1035,-653
3103334350,190,-1029,-715
3103354339,184,-1029,-715
3103374328,190,-1029,-715
3103394317,219,-1029,-826
3103414306,231,-1035,-826
3103434295,237,-1017,-925
3103454284,249,-1023,-963
3103474273,261,-1011,-1000
3103494262,279,-1005,-1061
3103514251,285,-975,-1136
3103534240,303,-957,-1234
3103554229,326,-934,-1334
3103574218,309,-904,-1396
3103594207,309,-880,-1507
3103614196,338,-844,-1544
3103634185,356,-803,-1580
3103654174,344,-767,-1680
3103674163,344,-731,-1790
3103694152,338,-660,-1851
3103714141,344,-613,-1915
3103734130,338,-553,-1963
3103754119,344,-500,-2050
3103774108,344,-440,-2025
3103794097,338,-399,-2125
3103814086,344,-363,-2136
3103834075,338,-298,-2150
3103854064,326,-244,-2161
3103874053,338,-197,-2186
3103894042,338,-155,-2200
3103914031,314,-113,-2198
3103934020,309,-78,-2211
3103954010,297,-12,-2198
3103973999,309,23,-2161
3103993988,273,53,-2150
3104013977,261,77,-2161
3104033966,243,95,-2150
3104053955,243,136,-2175
3104073944,219,178,-2150
3104093933,231,166,-2111
3104113922,219,196,-2125
3104133911,213,202,-2111
3104153900,225,219,-2111
3104173889,213,208,-2136
3104193878,190,249,-2075
3104213867,190,249,-2111
3104233856,190,243,-2100
3104253845,178,267,-2111
3104273834,196,273,-2075
3104293823,166,279,-2026
3104313812,178,273,-2075
3104333801,184,285,-2100
3104353790,166,291,-2063
3104373779,178,291,-2075
3104393768,166,285,-2075
3104413757,184,297,-2100
3104433746,196,285,-2100
3104453735,202,267,-2088
3104473724,208,243,-2088
3104493713,213,249,-2111
3104513702,249,243,-2125
3104533691,243,202,-2111
3104553680,249,190,-2100
3104573669,279,172,-2175
3104593658,279,124,-2136
3104613647,303,89,-2111
3104633636,326,71,-2173
3104653625,326,41,-2175
3104673614,338,17,-2136
3104693603,362,-42,-2161
3104713592,362,-72,-2150
3104733581,386,-96,-2136
3104753570,380,-155,-2161
3104773559,410,-185,-2111
3104793548,410,-232,-2136
3104813537,427,-292,-2111
3104833526,433,-327,-2088
3104853515,439,-369,-2025
3104873504,427,-417,-1976
3104893493,433,-452,-1976
3104913482,433,-500,-1951
3104933471,433,-541,-1890
3104953460,433,-607,-1815
3104973449,433,-660,-1790
3104993438,433,-690,-1753
3105013427,416,-720,-1667
3105033416,398,-761,-1580
3105053405,404,-803,-1544
3105073394,368,-838,-1494
3105093383,344,-868,-1432
3105113372,350,-898,-1321
3105133361,326,-939,-1248
3105153350,303,-951,-1234
3105173339,303,-963,-1086
3105193328,279,-999,-1050
3105213317,267,-981,-975
3105233306,261,-1017,-925
3105253295,237,-1011,-926
3105273284,231,-1023,-863
3105293273,231,-1011,-790
3105313262,213,-1017,-740
3105333251,202,-1017,-728
3105353240,202,-1017,-690
3105373229,184,-1046,-665
3105393218,184,-1023,-628
3105413208,178,-1023,-592
3105433197,178,-1035,-603
3105453186,160,-1023,-542
3105473175,178,-1035,-567
3105493164,154,-1017,-555
3105513153,172,-993,-555
3105533142,172,-1017,-517
3105553131,172,-1011,-530
3105573120,184,-999,-494
3105593109,154,-1017,-505
3105613098,160,-1041,-494
3105633087,160,-1011,-494
3105653076,160,-1029,-517
3105673065,166,-1017,-530
3105693054,172,-1029,-530
3105713043,184,-1023,-480
3105733032,178,-1035,-530
3105753021,172,-1029,-530
3105773010,166,-1017,-580
3105792999,190,-1017,-517
3105812988,172,-1041,-580
3105832977,178,-1029,-567
3105852966,178,-1005,-567
3105872955,184,-1011,-580
3105892944,178,-1017,-580
3105912933,190,-1023,-628
3105932922,196,-1035,-603
3105952911,184,-1035,-678
3105972900,190,-1017,-728
3105992889,219,-1041,-728
3106012878,237,-1029,-801
3106032867,255,-1023,-815
3106052856,267,-1029,-888
3106072845,273,-999,-938
3106092834,309,-1017,-1000
3106112823,297,-999,-1086
3106132812,309,-969,-1148
3106152801,303,-963,-1271
3106172790,338,-922,-1309
3106192779,350,-910,-1396
3106212768,356,-862,-1469
3106232757,368,-827,-1507
3106252746,374,-773,-1605
3106272735,368,-743,-1705
3106292724,362,-720,-1742
3106312713,380,-666,-1828
3106332702,380,-636,-1865
3106352691,374,-589,-1890
3106372680,386,-541,-1963
3106392669,386,-482,-1976
3106412658,374,-446,-2050
3106432647,356,-375,-2100
3106452636,362,-357,-2113
3106472625,362,-310,-2136
3106492614,344,-244,-2150
3106512603,326,-203,-2186
3106532592,326,-179,-2175
3106552581,291,-125,-2186
3106572570,303,-90,-2223
3106592559,303,-42,-2198
3106612548,285,-24,-2150
3106632537,261,5,-2200
3106652526,285,41,-2186
3106672515,255,65,-2175
3106692504,243,101,-2186
3106712493,231,118,-2161
3106732482,231,160,-2186
3106752471,219,178,-2161
3106772460,213,196,-2198
3106792449,202,208,-2150
3106812438,208,225,-2136
3106832427,196,255,-2125
3106852416,202,255,-2075
3106872406,190,267,-2088
3106892395,178,291,-2075
3106912384,166,279,-2100
3106932373,178,285,-2063
3106952362,190,303,-2088
3106972351,178,303,-2063
3106992340,178,314,-2100
3107012329,178,314,-2063
3107032318,178,309,-2075
3107052307,184,326,-2088
3107072296,172,332,-2076
3107092285,190,326,-2100
3107112274,184,332,-2063
3107132263,160,309,-2051
3107152252,184,314,-2050
3107172241,184,332,-2075
3107192230,178,320,-2088
3107212219,190,285,-2100
3107232208,190,303,-2100
3107252197,208,285,-2111
3107272186,219,291,-2088
3107292175,202,279,-2063
3107312164,225,249,-2100
3107332153,237,225,-2136
3107352142,243,213,-2136
3107372131,273,166,-2111
3107392120,279,142,-2150
3107412109,303,118,-2161
3107432098,309,83,-2161
3107452087,326,53,-2161
3107472076,326,17,-2175
3107492065,344,-24,-2161
3107512054,368,-66,-2175
3107532043,386,-96,-2150
3107552032,374,-155,-2125
3107572021,398,-197,-2100
3107592010,404,-256,-2113
3107611999,421,-286,-2088
3107631988,416,-333,-2063
3107651977,416,-363,-2013
3107671966,416,-446,-2025
3107691955,404,-488,-1940
3107711944,421,-506,-1915
3107731933,410,-589,-1876
3107751922,404,-619,-1828
3107771911,404,-684,-1778
3107791900,386,-720,-1678
3107811889,398,-755,-1630
3107831878,392,-773,-1580
3107851867,374,-827,-1519
3107871856,362,-844,-1457
3107891845,356,-886,-1359
3107911834,350,-910,-1271
3107931823,326,-928,-1234
3107951812,314,-963,-1136
3107971801,309,-975,-1111
3107991790,297,-981,-1050
3108011779,279,-993,-988
3108031768,261,-999,-925
3108051757,255,-1023,-876
3108071746,243,-1023,-826
3108091735,237,-1017,-815
3108111724,219,-1029,-740
3108131713,208,-1017,-715
3108151702,208,-1011,-653
3108171691,196,-1017,-628
3108191680,184,-1029,-580
3108211669,190,-1029,-592
3108231658,184,-1029,-555
3108251647,166,-1011,-542
3108271636,154,-1035,-542
3108291625,166,-1005,-517
3108311614,160,-1035,-469
3108331604,148,-1041,-505
3108351593,154,-1041,-530
3108371582,160,-1005,-480
3108391571,160,-1035,-480
3108411560,160,-1011,-530
3108431549,154,-1017,-480
3108451538,160,-1035,-517
3108471527,166,-1005,-517
3108491516,166,-1017,-530
3108511505,178,-1023,-530
3108531494,172,-1023,-542
3108551483,184,-1023,-530
3108571472,166,-1035,-555
3108591461,184,-1035,-567
3108611450,190,-1011,-555
3108631439,190,-1011,-567
3108651428,172,-1023,-580
3108671417,190,-1029,-555
3108691406,190,-1023,-617
3108711395,190,-1017,-642
3108731384,196,-1041,-678
3108751373,184,-1023,-667
3108771362,196,-1011,-690
3108791351,208,-1029,-740
3108811340,237,-1029,-815
3108831329,237,-1023,-826
3108851318,237,-1023,-851
3108871307,261,-1017,-901
3108891296,255,-1011,-988
3108911285,291,-999,-1075
3108931274,285,-975,-1111
3108951263,297,-957,-1209
3108971252,303,-945,-1309
3108991241,326,-910,-1382
3109011230,338,-880,-1457
3109031219,350,-856,-1532
3109051208,350,-809,-1605
3109071197,356,-767,-1692
3109091186,356,-714,-1767
3109111175,362,-678,-1815
3109131164,380,-642,-1890
3109151153,368,-571,-1890
3109171142,344,-541,-1976
3109191131,344,-482,-2050
3109211120,344,-428,-2088
3109231109,320,-387,-2113
3109251098,303,-327,-2138
3109271087,309,-280,-2100
3109291076,297,-250,-2161
3109311065,279,-197,-2200
3109331054,267,-155,-2200
3109351043,255,-131,-2198
3109371032,261,-84,-2211
3109391021,231,-54,-2200
3109411010,225,-24,-2150
3109430999,213,11,-2163
3109450988,208,17,-2136
3109470977,202,65,-2161
3109490966,196,101,-2161
3109510955,196,112,-2186
3109530944,190,112,-2175
3109550933,196,166,-2125
3109570922,178,166,-2075
3109590911,172,178,-2125
3109610900,184,208,-2136
3109630889,172,208,-2088
3109650878,172,219,-2136
3109670867,178,213,-2100
3109690856,178,225,-2111
3109710845,178,237,-2100
3109730834,166,237,-2088
3109750823,160,273,-2100
3109770812,160,267,-2063
3109790802,166,273,-2063
3109810791,166,255,-2063
3109830780,154,279,-2075
3109850769,166,261,-2050
3109870758,178,279,-2100
3109890747,154,267,-2050
3109910736,166,267,-2088
3109930725,160,267,-2125
3109950714,172,255,-2075
3109970703,172,273,-2113
3109990692,184,249,-2088
3110010681,202,231,-2075
3110030670,208,213,-2136
3110050659,219,196,-2136
3110070648,231,154,-2163
3110090637,255,136,-2186
3110110626,273,112,-2186
3110130615,297,77,-2175
3110150604,303,47,-2211
3110170593,314,17,-2186
3110190582,326,-30,-2113
3110210571,350,-60,-2175
3110230560,362,-96,-2150
3110250549,368,-155,-2175
3110270538,386,-197,-2125
3110290527,404,-238,-2125
3110310516,416,-268,-2088
3110330505,416,-327,-2113
3110350494,433,-369,-2026
3110370483,427,-411,-2013
3110390472,445,-458,-2001
3110410461,427,-500,-1965
3110430450,427,-541,-1903
3110450439,427,-595,-1828
3110470428,433,-648,-1792
3110490417,421,-696,-1767
3110510406,398,-714,-1655
3110530395,392,-761,-1605
3110550384,392,-815,-1569
3110570373,368,-850,-1494
3110590362,356,-880,-1446
3110610351,350,-904,-1346
3110630340,326,-934,-1259
3110650329,314,-939,-1173
3110670318,303,-963,-1098
3110690307,267,-993,-1036
3110710296,279,-1011,-988
3110730285,243,-1005,-925
3110750274,225,-1029,-863
3110770263,237,-1005,-790
3110790252,208,-1011,-728
3110810241,208,-1011,-690
3110830230,172,-1035,-667
3110850219,184,-1035,-653
3110870208,166,-1017,-603
3110890197,166,-1011,-580
3110910186,166,-1035,-530
3110930175,160,-1011,-530
3110950164,148,-1029,-519
3110970153,154,-1029,-494
3110990142,142,-1011,-494
3111010131,160,-1029,-469
3111030120,154,-1023,-480
3111050109,154,-1023,-444
3111070098,136,-1029,-494
3111090087,172,-1017,-430
3111110076,160,-1029,-494
3111130065,148,-1017,-494
3111150054,160,-1011,-505
3111170043,154,-1029,-517
3111190032,160,-1035,-480
3111210021,166,-1035,-469
3111230010,160,-1023,-517
3111250000,166,-1017,-530
3111269989,166,-1017,-517
3111289978,172,-1023,-555
3111309967,178,-1029,-505
3111329956,184,-1029,-555
3111349945,178,-1029,-580
3111369934,172,-1035,-580
3111389923,178,-1041,-567
3111409912,184,-1035,-580
3111429901,172,-1029,-603
3111449890,172,-1035,-617
3111469879,190,-1046,-617
3111489868,196,-1017,-667
3111509857,208,-1035,-678
3111529846,208,-1041,-740
3111549835,237,-1041,-765
3111569824,249,-1023,-826
3111589813,249,-1035,-913
3111609802,273,-1017,-938
3111629791,273,-1005,-1025
3111649780,297,-999,-1086
3111669769,297,-975,-1136
3111689758,320,-951,-1284
3111709747,332,-922,-1346
3111729736,350,-880,-1421
3111749725,362,-827,-1519
3111769714,356,-809,-1605
3111789703,362,-767,-1692
3111809692,380,-743,-1742
3111829681,404,-684,-1851
3111849670,380,-625,-1865
3111869659,368,-547,-1963
3111889648,368,-506,-1976
3111909637,374,-458,-2001
3111929626,362,-411,-2075
3111949615,362,-357,-2088
3111969604,362,-292,-2125
3111989593,350,-274,-2150
3112009582,332,-220,-2161
3112029571,320,-185,-2186
3112049560,320,-131,-2200
3112069549,297,-96,-2186
3112089538,279,-60,-2175
3112109527,279,-24,-2150
3112129516,255,17,-2186
3112149505,255,41,-2175
3112169494,249,65,-2200
3112189483,231,106,-2163
3112209472,213,130,-2161
3112229461,208,160,-2161
3112249450,208,166,-2175
3112269439,184,190,-2175
3112289428,190,225,-2136
3112309417,190,219,-2113
3112329406,184,213,-2111
3112349395,184,237,-2113
3112369384,178,249,-2088
3112389373,196,273,-2100
3112409362,190,273,-2113
3112429351,184,273,-2088
3112449340,178,279,-2075
3112469329,184,279,-2088
3112489318,184,297,-2088
3112509307,178,285,-2075
3112529296,184,285,-2038
3112549285,178,291,-2076
3112569274,178,297,-2063
3112589263,184,291,-2075
3112609252,184,273,-2075
3112629241,178,267,-2075
3112649230,190,273,-2113
3112669219,190,255,-2063
3112689208,196,255,-2075
3112709197,202,261,-2100
3112729187,202,237,-2150
3112749176,225,231,-2125
3112769165,237,225,-2138
3112789154,225,196,-2150
3112809143,231,178,-2113
3112829132,243,160,-2113
3112849121,243,154,-2150
3112869110,261,124,-2175
3112889099,255,106,-2188
3112909088,273,83,-2138
3112929077,279,65,-2200
3112949066,314,23,-2175
3112969055,320,5,-2150
3112989044,332,-12,-2200
3113009033,338,-36,-2175
3113029022,350,-90,-2161
3113049011,374,-107,-2150
3113069000,386,-143,-2161
3113088989,398,-179,-2175
3113108978,410,-214,-2100
3113128967,416,-256,-2125
3113148956,421,-292,-2113
3113168945,416,-327,-2100
3113188934,416,-357,-2075
3113208923,427,-381,-2013
3113228912,433,-434,-2013
3113248901,421,-476,-1990
3113268890,421,-512,-1926
3113288879,421,-547,-1940
3113308868,433,-577,-1853
3113328857,404,-607,-1853
3113348846,410,-666,-1828
3113368835,404,-696,-1792
3113388824,398,-714,-1730
3113408813,404,-761,-1655
3113428802,392,-779,-1630
3113448791,356,-779,-1619
3113468780,356,-821,-1532
3113488769,362,-856,-1457
3113508758,350,-856,-1446
3113528747,338,-868,-1407
3113548736,326,-898,-1309
3113568725,303,-922,-1321
3113588714,314,-939,-1234
3113608703,303,-934,-1186
3113628692,291,-951,-1161
3113648681,267,-975,-1125
3113668670,273,-969,-1125
3113688659,255,-987,-1075
3113708648,243,-999,-988
3113728637,231,-1005,-1038
3113748626,225,-993,-926
3113768615,231,-1017,-913
3113788604,208,-999,-901
3113808593,202,-1035,-826
3113828582,196,-1023,-801
3113848571,196,-1029,-815
3113868560,190,-1017,-740
3113888549,172,-1047,-753
3113908538,166,-1035,-715
3113928527,172,-1029,-703
3113948516,166,-1023,-703
3113968505,142,-1029,-678
3113988494,148,-1029,-653
3114008483,142,-1017,-642
3114028472,148,-1017,-617
3114048461,148,-1035,-603
3114068450,118,-1023,-603
3114088439,130,-1029,-603
3114108428,124,-1011,-567
3114128417,124,-1011,-542
3114148406,124,-1005,-580
3114168395,101,-1023,-555
3114188385,101,-1017,-542
3114208374,106,-1017,-530
3114228363,106,-1011,-567
3114248352,83,-1017,-555
3114268341,101,-1017,-530
3114288330,89,-1017,-580
3114308319,83,-1011,-505
3114328308,95,-1011,-542
3114348297,89,-1005,-517
3114368286,83,-1023,-555
3114388275,83,-1023,-530
3114408264,106,-1029,-542
3114428253,112,-1011,-592
3114448242,124,-1017,-580
3114468231,112,-1029,-580
3114488220,124,-1029,-617
3114508209,130,-1017,-628
3114528198,124,-1029,-617
3114548187,148,-1029,-703
3114568176,160,-1011,-728
3114588165,172,-1017,-753
3114608154,178,-1017,-776
3114628143,202,-1046,-863
3114648132,190,-1023,-901
3114668121,237,-1017,-963
3114688110,237,-1005,-1050
3114708099,243,-993,-1111
3114728088,273,-987,-1161
3114748077,285,-963,-1223
3114768066,303,-934,-1296
3114788055,291,-910,-1396
3114808044,320,-874,-1457
3114828033,326,-844,-1532
3114848022,338,-785,-1605
3114868011,338,-761,-1717
3114888000,350,-714,-1753
3114907989,350,-678,-1840
3114927978,362,-630,-1876
3114947967,362,-577,-1940
3114967956,350,-535,-2001
3114987945,332,-476,-2038
3115007934,344,-452,-2063
3115027923,326,-405,-2138
3115047912,320,-369,-2113
3115067901,309,-321,-2125
3115087890,303,-250,-2138
3115107879,303,-232,-2186
3115127868,279,-197,-2211
3115147857,291,-161,-2200
3115167846,273,-125,-2211
3115187835,255,-84,-2186
3115207824,249,-66,-2200
3115227813,237,-30,-2186
3115247802,219,0,-2236
3115267791,213,23,-2225
3115287780,208,41,-2188
3115307769,208,65,-2163
3115327758,202,95,-2175
3115347747,196,118,-2163
3115367736,184,118,-2136
3115387725,178,148,-2136
3115407714,166,154,-2136
3115427703,196,160,-2088
3115447692,160,190,-2100
3115467681,166,213,-2125
3115487670,166,213,-2088
3115507659,160,225,-2125
3115527648,160,237,-2063
3115547637,148,249,-2088
3115567626,154,255,-2075
3115587615,154,255,-2100
3115607604,166,261,-2100
3115627593,154,273,-2113
3115647583,184,261,-2101
3115667572,172,273,-2076
3115687561,166,273,-2063
3115707550,190,267,-2113
3115727539,190,273,-2063
3115747528,178,255,-2063
3115767517,172,285,-2076
3115787506,172,267,-2113
3115807495,172,243,-2113
3115827484,178,249,-2075
3115847473,184,225,-2125
3115867462,184,213,-2175
3115887451,190,196,-2161
3115907440,208,190,-2138
3115927429,213,172,-2161
3115947418,225,160,-2150
3115967407,237,136,-2125
3115987396,237,112,-2150
3116007385,255,83,-2138
3116027374,267,65,-2175
3116047363,291,35,-2186
3116067352,303,17,-2150
3116087341,344,-18,-2175
3116107330,332,-42,-2163
3116127319,344,-60,-2150
3116147308,374,-119,-2138
3116167297,368,-137,-2175
3116187286,380,-179,-2150
3116207275,392,-220,-2113
3116227264,410,-268,-2125
3116247253,416,-286,-2100
3116267242,421,-327,-2088
3116287231,427,-345,-2063
3116307220,433,-399,-2015
3116327209,439,-428,-1990
3116347198,439,-464,-1951
3116367187,433,-500,-1890
3116387176,433,-500,-1890
3116407165,439,-553,-1901
3116427154,445,-577,-1853
3116447143,445,-613,-1778
3116467132,433,-648,-1728
3116487121,433,-696,-1655
3116507110,421,-714,-1655
3116527099,410,-767,-1630
3116547088,374,-767,-1580
3116567077,374,-821,-1507
3116587066,368,-821,-1482
3116607055,344,-856,-1409
3116627044,350,-898,-1334
3116647033,338,-898,-1321
3116667022,320,-910,-1273
3116687011,309,-957,-1186
3116707000,285,-957,-1111
3116726989,279,-963,-1075
3116746978,255,-993,-1086
3116766967,243,-975,-1013
3116786956,255,-999,-963
3116806945,219,-993,-938
3116826934,208,-1005,-913
3116846923,213,-1017,-901
3116866912,202,-1023,-815
3116886901,196,-1017,-790
3116906890,178,-1023,-790
3116926879,178,-1035,-753
3116946868,172,-1023,-692
3116966857,160,-1017,-728
3116986846,160,-1017,-715
3117006835,160,-1029,-692
3117026824,166,-1035,-667
3117046813,148,-1035,-692
3117066802,148,-1017,-628
3117086791,148,-1023,-667
3117106781,136,-1029,-605
3117126770,154,-1023,-653
3117146759,130,-1029,-603
3117166748,130,-1023,-592
3117186737,148,-999,-628
3117206726,142,-1011,-592
3117226715,142,-1029,-605
3117246704,160,-1029,-617
3117266693,136,-1017,-617
3117286682,142,-1023,-617
3117306671,136,-1035,-592
3117326660,136,-1023,-605
3117346649,142,-1029,-642
3117366638,154,-1029,-628
3117386627,154,-1029,-605
3117406616,154,-1029,-642
3117426605,178,-1029,-628
3117446594,160,-1035,-692
3117466583,160,-1011,-715
3117486572,178,-1029,-703
3117506561,184,-1017,-753
3117526550,196,-1023,-801
3117546539,219,-1029,-851
3117566528,225,-993,-913
3117586517,219,-1011,-988
3117606506,243,-1005,-1013
3117626495,267,-987,-1061
3117646484,279,-957,-1136
3117666473,291,-951,-1273
3117686462,320,-916,-1359
3117706451,332,-898,-1432
3117726440,362,-862,-1507
3117746429,356,-827,-1582
3117766418,350,-785,-1644
3117786407,374,-743,-1730
3117806396,386,-684,-1803
3117826385,386,-648,-1828
3117846374,386,-589,-1926
3117866363,386,-524,-1976
3117886352,374,-488,-2013
3117906341,380,-422,-2088
3117926330,362,-381,-2088
3117946319,368,-333,-2150
3117966308,332,-262,-2150
3117986297,314,-226,-2138
3118006286,332,-185,-2175
3118026275,314,-137,-2200
3118046264,309,-78,-2236
3118066253,279,-54,-2211
3118086242,261,-30,-2213
3118106231,243,0,-2200
3118126220,237,53,-2211
3118146209,213,53,-2150
3118166198,219,77,-2163
3118186187,202,112,-2163
3118206176,208,136,-2125
3118226165,190,154,-2125
3118246154,190,178,-2138
3118266143,178,208,-2150
3118286132,172,208,-2125
3118306121,160,225,-2088
3118326110,160,255,-2125
3118346099,166,273,-2125
3118366088,160,267,-2101
3118386077,160,285,-2063
3118406066,160,291,-2100
3118426055,166,273,-2051
3118446044,154,285,-2065
3118466033,166,303,-2088
3118486022,178,297,-2101
3118506011,178,297,-2038
3118526000,172,303,-2076
3118545989,172,291,-2088
3118565979,160,279,-2113
3118585968,172,279,-2088
3118605957,184,285,-2101
3118625946,190,279,-2076
3118645935,196,255,-2088
3118665924,202,243,-2125
3118685913,196,243,-2125
3118705902,208,208,-2136
3118725891,231,190,-2101
3118745880,219,166,-2138
3118765869,237,142,-2138
3118785858,249,124,-2163
3118805847,249,118,-2188
3118825836,267,77,-2188
3118845825,273,65,-2163
3118865814,297,29,-2200
3118885803,279,17,-2175
3118905792,314,-30,-2186
3118925781,314,-60,-2163
3118945770,326,-96,-2175
3118965759,344,-119,-2161
3118985748,338,-149,-2138
3119005737,368,-203,-2113
3119025726,386,-232,-2125
3119045715,380,-268,-2113
3119065704,380,-310,-2125
3119085693,410,-351,-2051
3119105682,398,-387,-2026
3119125671,410,-428,-2038
3119145660,427,-470,-1976
3119165649,392,-506,-1965
3119185638,398,-541,-1903
3119205627,386,-607,-1865
3119225616,392,-625,-1828
3119245605,368,-666,-1792
3119265594,356,-690,-1742
3119285583,356,-737,-1705
3119305572,362,-773,-1619
3119325561,356,-809,-1582
3119345550,344,-839,-1532
3119365539,332,-856,-1482
3119385528,320,-874,-1457
3119405517,315,-904,-1348
3119425506,303,-922,-1346
3119445495,285,-934,-1223
3119465484,285,-951,-1209
3119485473,273,-975,-1125
3119505462,273,-969,-1086
3119525451,261,-987,-1036
3119545440,249,-999,-988
3119565429,237,-993,-963
3119585418,237,-1005,-963
3119605407,213,-1023,-851
3119625396,196,-1029,-851
3119645385,196,-1041,-790
3119665374,172,-1029,-753
3119685363,172,-1017,-765
3119705352,166,-1047,-715
3119725341,154,-1029,-703
3119745330,142,-1029,-653
3119765319,118,-1029,-628
3119785308,136,-1041,-642
3119805297,142,-1011,-617
3119825286,148,-1029,-603
3119845275,130,-1029,-617
3119865264,130,-1011,-592
3119885253,118,-1023,-603
3119905242,118,-1041,-555
3119925231,130,-1017,-580
3119945220,130,-1011,-605
3119965209,112,-1041,-555
3119985198,118,-1023,-580
3120005187,118,-1041,-567
3120025177,124,-1023,-592
3120045166,118,-1035,-580
3120065155,101,-1023,-592
3120085144,130,-1011,-605
3120105133,130,-1029,-605
3120125122,130,-1029,-605
3120145111,124,-1029,-592
3120165100,118,-1023,-628
3120185089,118,-1029,-667
3120205078,130,-1041,-617
3120225067,124,-1052,-642
3120245056,130,-1017,-678
3120265045,136,-1035,-653
3120285034,136,-1029,-692
3120305023,130,-1041,-715
3120325012,148,-1035,-715
3120345001,160,-1041,-765
3120364990,178,-1035,-801
3120384979,166,-1023,-815
3120404968,190,-1035,-888
3120424957,202,-1029,-901
3120444946,213,-1029,-938
3120464935,202,-1017,-1050
3120484924,237,-993,-1100
3120504913,261,-1005,-1198
3120524902,267,-969,-1296
3120544891,273,-922,-1321
3120564880,285,-886,-1421
3120584869,297,-868,-1519
3120604858,309,-827,-1605
3120624847,326,-791,-1644
3120644836,332,-743,-1778
3120664825,332,-696,-1842
3120684814,332,-636,-1915
3120704803,338,-577,-1965
3120724792,332,-529,-2013
3120744781,332,-488,-2038
3120764770,332,-428,-2088
3120784759,338,-351,-2100
3120804748,332,-304,-2163
3120824737,303,-268,-2113
3120844726,314,-238,-2188
3120864715,309,-197,-2188
3120884704,291,-131,-2200
3120904693,291,-96,-2200
3120924682,273,-72,-2211
3120944671,261,-24,-2211
3120964660,255,0,-2200
3120984649,237,35,-2200
3121004638,231,53,-2186
3121024627,237,83,-2175
3121044616,237,95,-2200
3121064605,208,106,-2175
3121084594,213,142,-2150
3121104583,196,172,-2125
3121124572,196,190,-2138
3121144561,184,196,-2100
3121164550,178,219,-2150
3121184539,184,243,-2138
3121204528,172,237,-2088
3121224517,178,255,-2088
3121244506,178,279,-2088
3121264495,178,285,-2088
3121284484,184,273,-2101
3121304473,160,279,-2051
3121324462,184,297,-2088
3121344451,190,297,-2088
3121364440,190,291,-2051
3121384429,190,297,-2063
3121404418,196,309,-2088
3121424407,190,303,-2101
3121444396,213,309,-2038
3121464385,213,309,-2088
3121484375,219,291,-2051
3121504364,213,297,-2051
3121524353,202,279,-2100
3121544342,219,267,-2088
3121564331,237,261,-2088
3121584320,231,267,-2163
3121604309,243,225,-2125
3121624298,255,213,-2150
3121644287,255,208,-2138
3121664276,267,166,-2138
3121684265,279,166,-2138
3121704254,279,142,-2125
3121724243,314,106,-2150
3121744232,314,83,-2188
3121764221,309,71,-2175
3121784210,326,59,-2163
3121804199,338,35,-2188
3121824188,350,-12,-2138
3121844177,368,-42,-2150
3121864166,398,-78,-2125
3121884155,392,-102,-2150
3121904144,410,-155,-2138
