Timestamp(us), ax, ay, az, gx, gy, gz
3034112396,-10153,-14572,-9755,-2107,1238,1171
3034132385,-9895,-14097,-10907,-2210,1251,1205
3034152374,-9879,-13698,-11674,-2284,1272,1268
3034172363,-10053,-13242,-10754,-2364,1258,1303
3034192352,-9724,-12359,-10624,-2489,1172,1296
3034212341,-9822,-11639,-11749,-2569,1091,1296
3034232330,-9970,-11160,-12478,-2581,1050,1303
3034252319,-9560,-10225,-12495,-2574,1012,1301
3034272308,-9424,-8839,-12696,-2615,866,1260
3034292297,-8799,-7730,-12132,-2640,799,1194
3034312286,-8981,-7144,-13881,-2663,692,1126
3034332275,-8589,-6709,-14057,-2633,664,1065
3034352264,-8446,-6043,-13895,-2601,668,1028
3034372253,-7460,-4733,-12772,-2624,619,994
3034392242,-6681,-3230,-12822,-2691,551,994
3034412231,-7060,-2169,-13629,-2718,409,992
3034432220,-7097,-1384,-13972,-2623,429,977
3034452209,-6316,-327,-13022,-2500,496,955
3034472198,-5228,1213,-11290,-2445,434,918
3034492187,-5017,2205,-11453,-2392,343,897
3034512176,-5474,2317,-11903,-2266,321,863
3034532165,-4706,3027,-11003,-2138,222,790
3034552154,-4610,4145,-10710,-2004,142,760
3034572143,-4184,5053,-8899,-1864,109,730
3034592132,-3676,5983,-8704,-1755,84,693
3034612121,-4045,6622,-9358,-1647,6,641
3034632110,-4323,7203,-10032,-1502,-33,575
3034652099,-4389,7897,-10099,-1342,7,527
3034672088,-3868,8832,-8962,-1248,5,497
3034692077,-3745,9778,-8706,-1210,-53,499
3034712066,-4300,10500,-8802,-1156,-100,513
3034732055,-4959,11068,-8562,-1060,-56,502
3034752044,-4630,11675,-8038,-934,-18,474
3034772033,-4663,12086,-6888,-799,-28,439
3034792022,-4814,12170,-5913,-646,-24,368
3034812011,-4723,12061,-5295,-464,-3,257
3034832000,-4169,12033,-6417,-294,-39,129
3034851989,-4529,11619,-6199,-122,-104,10
3034871978,-4184,11404,-5473,66,-116,-117
3034891967,-3224,11247,-5350,227,-140,-207
3034911956,-2972,10937,-5708,373,-233,-269
3034931945,-3084,10667,-6159,538,-336,-312
3034951934,-3311,10472,-6826,747,-396,-365
3034971923,-3439,10147,-6662,985,-441,-446
3034991912,-3578,9588,-6608,1204,-503,-531
3035011901,-3641,9104,-6581,1385,-553,-603
3035031890,-4332,8431,-6793,1523,-550,-667
3035051879,-4864,7693,-8262,1662,-525,-761
3035071868,-5497,6877,-9251,1807,-584,-880
3035091857,-5719,6237,-9039,1930,-607,-998
3035111846,-5695,5473,-8428,2009,-590,-1093
3035131835,-6020,4226,-10514,2061,-582,-1165
3035151824,-7304,2749,-12248,2104,-653,-1234
3035171813,-7990,1813,-11595,2142,-643,-1286
3035191802,-7342,1584,-10055,2132,-597,-1287
3035211791,-8123,821,-12549,2107,-677,-1268
3035231781,-9425,-558,-13648,2136,-810,-1298
3035251770,-10795,-604,-13882,2225,-877,-1368
3035271759,-9919,-906,-13385,2332,-671,-1439
3035291748,-9010,-2369,-11025,2268,-674,-1427
3035311737,-10475,-3447,-10968,2121,-901,-1407
3035331726,-12077,-4569,-13547,2101,-881,-1449
3035351715,-11958,-5915,-14045,2166,-623,-1484
3035371704,-11203,-6727,-10461,2175,-538,-1469
3035391693,-11585,-6881,-10071,2064,-677,-1457
3035411682,-11666,-7821,-10898,1992,-661,-1476
3035431671,-12359,-9392,-13141,1979,-681,-1505
3035451660,-12890,-9935,-11648,1983,-710,-1516
3035471649,-11315,-9492,-9093,1960,-598,-1451
3035491638,-11126,-9845,-8619,1898,-521,-1357
3035511627,-12378,-11140,-10514,1804,-555,-1357
3035531616,-12494,-12081,-11609,1772,-587,-1390
3035551605,-11604,-11908,-9305,1788,-487,-1329
3035571594,-10571,-11779,-6444,1729,-437,-1264
3035591583,-11185,-12459,-7305,1619,-556,-1271
3035611572,-10797,-13463,-8518,1588,-556,-1275
3035631561,-11045,-13816,-8623,1594,-451,-1206
3035651550,-10687,-13839,-7375,1607,-291,-1133
3035671539,-9721,-14018,-5826,1512,-252,-1075
3035691528,-9880,-14545,-6270,1327,-373,-1033
3035711517,-9831,-14863,-6870,1215,-339,-956
3035731506,-9608,-14856,-5919,1179,-202,-821
3035751495,-9547,-14468,-5405,1119,-204,-743
3035771484,-9037,-14423,-5312,1047,-242,-724
3035791473,-8820,-14434,-5117,998,-221,-677
3035811462,-8816,-14517,-4632,1001,-113,-603
3035831451,-8466,-14643,-3817,971,-27,-556
3035851440,-8129,-14813,-3644,867,-31,-540
3035871429,-7964,-15165,-3733,760,3,-496
3035891418,-7837,-15341,-3603,661,59,-437
3035911407,-7646,-15464,-3209,549,57,-397
3035931396,-7408,-15415,-2801,427,61,-367
3035951385,-7089,-15211,-2932,317,121,-304
3035971374,-7128,-15201,-3162,222,172,-226
3035991363,-7467,-15283,-3283,116,151,-167
3036011352,-7570,-15418,-3034,-2,147,-134
3036031341,-7383,-15273,-2987,-130,153,-96
3036051330,-7401,-15316,-2984,-228,188,-18
3036071319,-7676,-15324,-3269,-306,200,65
3036091308,-7959,-15218,-3940,-404,198,130
3036111297,-8115,-15311,-3833,-526,209,189
3036131286,-8233,-15166,-4150,-674,241,249
3036151275,-8598,-15192,-4580,-793,286,324
3036171264,-8810,-15556,-4900,-911,350,406
3036191253,-8992,-15459,-5589,-1031,377,473
3036211242,-9334,-15266,-6106,-1133,471,538
3036231231,-9192,-15176,-6531,-1258,573,610
3036251220,-9293,-15169,-7078,-1405,600,696
3036271209,-9480,-15058,-8023,-1529,659,804
3036291198,-9381,-14874,-8257,-1628,829,927
3036311187,-9709,-14510,-8934,-1780,845,991
3036331176,-9901,-14412,-9326,-1918,819,1028
3036351165,-10298,-14178,-10042,-1998,852,1079
3036371154,-10008,-13969,-9957,-2027,996,1141
3036391143,-9655,-13560,-9730,-2091,1077,1182
3036411132,-9791,-13112,-10678,-2207,1020,1165
3036431121,-9672,-12702,-11594,-2287,1004,1156
3036451110,-9793,-12305,-12334,-2339,1015,1173
3036471099,-9288,-12151,-12375,-2393,999,1176
3036491088,-8425,-11074,-11850,-2469,850,1186
3036511077,-8244,-9623,-12086,-2525,626,1203
3036531066,-8176,-8709,-12332,-2507,500,1197
3036551055,-8468,-8171,-13456,-2442,473,1176
3036571044,-8231,-7687,-13640,-2392,418,1121
3036591033,-7548,-6713,-12996,-2383,363,1089
3036611022,-7308,-5967,-12317,-2403,312,1082
3036631011,-7459,-5379,-13182,-2445,208,1051
3036651000,-8165,-4569,-14347,-2459,134,1026
3036670989,-8549,-3652,-15161,-2414,226,1022
3036690979,-7890,-2612,-14611,-2364,431,1032
3036710968,-6761,-1144,-12613,-2397,530,1036
3036730957,-6746,865,-12119,-2478,484,1027
3036750946,-6858,2019,-12826,-2463,508,1002
3036770935,-7277,2520,-12742,-2373,568,960
3036790924,-6952,3277,-11758,-2230,659,905
3036810913,-5626,4133,-9812,-2079,726,852
3036830902,-5202,4895,-9201,-1981,712,820
3036850891,-5456,5141,-10436,-1879,703,776
3036870880,-5232,5367,-10482,-1763,676,725
3036890869,-4394,6221,-9240,-1655,621,684
3036910858,-4061,7152,-8515,-1566,553,660
3036930847,-3462,7933,-8743,-1469,495,627
3036950836,-3642,8888,-9809,-1367,397,587
3036970825,-3354,9739,-9372,-1225,317,557
3036990814,-3062,10473,-8224,-1077,215,514
3037010803,-2161,11060,-6551,-943,117,452
3037030792,-2014,11368,-6213,-819,-14,389
3037050781,-2395,11413,-6375,-659,-184,316
3037070770,-2650,11584,-5794,-447,-275,230
3037090759,-2283,11655,-4935,-216,-327,134
3037110748,-2056,11461,-5144,-6,-422,29
3037130737,-2253,11170,-5600,186,-527,-94
3037150726,-2252,11059,-5940,399,-565,-219
3037170715,-2263,10771,-5981,617,-605,-333
3037190704,-2472,10021,-5259,825,-692,-459
3037210693,-2354,9578,-6253,1024,-771,-586
3037230682,-3018,9041,-8052,1234,-816,-676
3037250671,-3694,8409,-8381,1461,-755,-764
3037270660,-4014,7878,-8502,1631,-708,-877
3037290649,-4123,7075,-8753,1722,-708,-993
3037310638,-4533,6275,-8871,1762,-730,-1075
3037330627,-6270,5468,-10461,1813,-691,-1143
3037350616,-6741,4560,-11292,1931,-549,-1220
3037370605,-7034,3669,-11029,1981,-535,-1284
3037390594,-7304,3167,-9781,1981,-606,-1319
3037410583,-7901,2581,-10547,1988,-612,-1329
3037430572,-8615,1561,-12051,2013,-631,-1375
3037450561,-9819,563,-13189,2065,-595,-1411
3037470550,-8831,-270,-9143,2124,-556,-1433
3037490539,-7841,-593,-8725,2133,-768,-1459
3037510528,-9649,-2659,-12454,2170,-1078,-1528
3037530517,-11832,-5764,-12634,2266,-962,-1584
3037550506,-11693,-6353,-10801,2245,-855,-1593
3037570495,-10943,-6104,-10947,2199,-835,-1499
3037590484,-11267,-7380,-14277,2156,-925,-1404
3037610473,-12935,-8841,-14397,2030,-1042,-1376
3037630462,-13709,-7636,-14228,1942,-1032,-1429
3037650451,-12439,-6831,-12677,1949,-976,-1534
3037670440,-12526,-8127,-12481,1900,-985,-1622
3037690429,-12180,-9667,-9929,1835,-886,-1662
3037710418,-11972,-9929,-8961,1770,-809,-1618
3037730407,-12168,-10042,-9810,1772,-738,-1567
3037750396,-12488,-11195,-11589,1782,-621,-1575
3037770385,-11774,-12195,-9523,1716,-564,-1606
3037790374,-11014,-12121,-7084,1595,-483,-1546
3037810363,-10636,-12427,-7598,1520,-304,-1438
3037830352,-10560,-13563,-7757,1415,-211,-1362
3037850341,-11201,-14157,-8178,1266,-277,-1342
3037870330,-11183,-13869,-8404,1227,-123,-1286
3037890319,-10212,-13624,-6712,1258,120,-1159
3037910308,-9891,-14006,-5975,1229,148,-1027
3037930297,-9911,-14285,-6390,1158,92,-927
3037950286,-9839,-14231,-7165,1133,45,-858
3037970275,-9473,-14210,-6000,1136,92,-792
3037990264,-8995,-14399,-3907,1054,68,-743
3038010253,-8136,-14502,-4565,936,-43,-691
3038030242,-8087,-14844,-4736,869,-116,-595
3038050231,-8422,-14892,-4538,837,-109,-497
3038070220,-8069,-14783,-3741,829,-60,-437
3038090209,-7820,-14847,-3309,762,-195,-447
3038110198,-7380,-15029,-3260,672,-323,-449
3038130187,-7428,-15393,-2564,619,-352,-397
3038150177,-7442,-15542,-2410,572,-353,-353
3038170166,-6720,-15443,-2138,512,-368,-328
3038190155,-6854,-15279,-2343,434,-488,-308
3038210144,-7205,-15233,-2194,380,-444,-263
3038230133,-7121,-15340,-2042,336,-316,-201
3038250122,-7277,-15294,-2442,264,-296,-159
3038270111,-7392,-15231,-3093,169,-315,-139
3038290100,-7492,-15345,-3052,103,-198,-99
3038310089,-7284,-15257,-2285,45,-36,-50
3038330078,-7139,-15428,-2301,-55,7,-14
3038350067,-7257,-15714,-3177,-182,4,22
3038370056,-7418,-15623,-3588,-273,154,99
3038390045,-7383,-15524,-3192,-344,306,181
3038410034,-7727,-15493,-3467,-444,323,231
3038430023,-7696,-15546,-3920,-544,378,289
3038450012,-7962,-15685,-4237,-640,526,386
3038470001,-8416,-15507,-4663,-773,622,461
3038489990,-8476,-15401,-4509,-936,672,535
3038509979,-8818,-15455,-5452,-1110,682,619
3038529968,-9128,-15350,-6246,-1249,756,707
3038549957,-9336,-15126,-6569,-1358,904,817
3038569946,-9632,-14836,-7162,-1462,981,893
3038589935,-9617,-14607,-7422,-1554,1008,937
3038609924,-9554,-14607,-7835,-1634,1028,994
3038629913,-9670,-14554,-8198,-1691,1058,1067
3038649902,-9972,-14392,-8463,-1767,1084,1111
3038669891,-10014,-14290,-8950,-1842,1129,1130
3038689880,-9963,-13937,-9801,-1928,1150,1125
3038709869,-9784,-13256,-10089,-2006,1148,1113
3038729858,-9780,-12760,-10597,-2048,1142,1115
3038749847,-9156,-12411,-10342,-2069,1182,1133
3038769836,-9052,-11779,-11094,-2134,1082,1149
3038789825,-8964,-11079,-11636,-2180,994,1167
3038809814,-8929,-10367,-12573,-2217,930,1166
3038829803,-8539,-9449,-12756,-2236,895,1153
3038849792,-8500,-8739,-13148,-2235,826,1130
3038869781,-8254,-8297,-13422,-2198,839,1110
3038889770,-7971,-7894,-13589,-2194,883,1089
3038909759,-7267,-7098,-13296,-2275,789,1051
3038929748,-7006,-6167,-13629,-2340,732,1031
3038949737,-6493,-4695,-13349,-2387,677,999
3038969726,-6441,-3284,-13710,-2352,688,949
3038989715,-6292,-2803,-14758,-2253,711,864
3039009704,-5406,-2288,-13718,-2164,707,776
3039029693,-4910,-1261,-13180,-2114,679,734
3039049682,-4601,-648,-12677,-2095,673,716
3039069671,-4788,-505,-13612,-2098,617,691
3039089660,-5060,105,-13761,-2086,534,663
3039109649,-4767,1392,-13021,-2030,516,651
3039129638,-3960,2641,-12105,-1958,537,652
3039149627,-3634,3610,-11876,-1910,551,649
3039169616,-3879,4733,-13100,-1883,492,601
3039189605,-3801,5431,-12868,-1815,468,523
3039209594,-3507,6276,-12044,-1730,458,459
3039229583,-3415,6659,-11675,-1623,468,401
3039249572,-2663,7212,-10132,-1549,445,360
3039269561,-2717,8086,-10641,-1507,397,357
3039289550,-3053,8426,-10674,-1424,419,338
3039309539,-3010,9048,-10199,-1323,441,285
3039329528,-2660,9832,-8560,-1203,450,225
3039349517,-2437,10360,-6938,-1078,362,153
3039369506,-2362,10686,-6297,-885,274,68
3039389495,-2146,10725,-6691,-640,219,-6
3039409484,-2473,10734,-6613,-406,81,-90
3039429473,-2472,10596,-6171,-151,-25,-182
3039449462,-2090,10225,-6051,97,-116,-257
3039469451,-2011,9921,-6800,326,-220,-303
3039489440,-2344,9484,-7727,537,-297,-316
3039509429,-2704,9296,-8690,715,-373,-311
3039529418,-2834,9311,-8410,865,-454,-295
3039549407,-2884,9258,-7517,978,-523,-261
3039569396,-3774,9082,-8026,1104,-560,-220
3039589385,-3846,8876,-9568,1285,-547,-203
3039609375,-4622,8378,-10736,1467,-551,-184
3039629364,-4829,7659,-9976,1615,-568,-208
3039649353,-4497,7224,-9481,1692,-607,-270
3039669342,-4426,6605,-11425,1764,-635,-349
3039689331,-5425,5282,-13080,1854,-622,-436
3039709320,-5559,4250,-11806,1932,-653,-552
3039729309,-4611,3823,-9625,1973,-701,-642
3039749298,-4845,3063,-11767,2026,-681,-695
3039769287,-5136,1311,-13288,2102,-651,-756
3039789276,-6535,256,-15048,2137,-726,-809
3039809265,-5681,-172,-12963,2173,-756,-860
3039829254,-5435,-400,-13627,2141,-765,-871
3039849243,-6492,-1676,-14610,2123,-706,-889
3039869232,-7595,-3201,-15735,2113,-608,-922
3039889221,-7070,-3415,-13402,2056,-598,-928
3039909210,-8234,-3268,-14206,2008,-597,-938
3039929199,-7685,-4308,-13636,2059,-370,-971
3039949188,-8906,-5550,-14925,2056,-203,-951
3039969177,-8280,-5657,-13128,2028,-300,-1008
3039989166,-8171,-5635,-12300,2023,-367,-1068
3040009155,-8949,-6897,-14229,2093,-294,-1141
3040029144,-7952,-8619,-12933,2193,-130,-1181
3040049133,-8086,-9245,-12076,2192,-208,-1150
3040069122,-7875,-9896,-11292,2168,-326,-1117
3040089111,-7854,-11243,-11883,2133,-368,-1070
3040109100,-8247,-12219,-11770,2081,-386,-983
3040129089,-8702,-12143,-11946,2047,-366,-875
3040149078,-8167,-12239,-10812,2032,-367,-821
3040169067,-8226,-12513,-10204,1969,-485,-812
3040189056,-8362,-12595,-9684,1931,-556,-816
3040209045,-8738,-13031,-10176,1971,-518,-835
3040229034,-8113,-13745,-8700,1991,-464,-848
3040249023,-7985,-14042,-8229,1943,-521,-850
3040269012,-7282,-14385,-7371,1892,-547,-862
3040289001,-7110,-14899,-6954,1824,-536,-853
3040308990,-7450,-15398,-7133,1732,-520,-836
3040328979,-6988,-15630,-6459,1645,-455,-788
3040348968,-6588,-15735,-5841,1544,-432,-704
3040368957,-7003,-15934,-5451,1459,-495,-660
3040388946,-7112,-16199,-5509,1396,-543,-661
3040408935,-6771,-16258,-5108,1330,-511,-639
3040428924,-6587,-16159,-4695,1250,-494,-586
3040448913,-6642,-16188,-4287,1176,-452,-525
3040468902,-6507,-16243,-3903,1088,-416,-476
3040488891,-6626,-16336,-3719,967,-432,-443
3040508880,-6711,-16339,-3717,849,-372,-409
3040528869,-6513,-16204,-3440,746,-283,-370
3040548858,-6383,-16074,-2880,642,-208,-322
3040568847,-6225,-16083,-2417,519,-170,-277
3040588836,-6234,-16214,-2705,379,-165,-234
3040608825,-6325,-16193,-2928,253,-152,-192
3040628814,-6255,-16087,-3199,143,-51,-133
3040648803,-6094,-15929,-2810,31,46,-63
3040668792,-6120,-15912,-2668,-100,61,-3
3040688781,-6016,-16056,-2751,-227,51,50
3040708770,-6290,-16231,-3059,-350,35,103
3040728759,-6183,-16322,-3143,-450,85,170
3040748748,-6284,-16255,-3440,-559,124,245
3040768737,-6409,-16376,-3290,-685,65,301
3040788726,-6745,-16274,-3850,-827,-2,355
3040808715,-6975,-16213,-4253,-950,40,428
3040828704,-7255,-16169,-4372,-1095,117,510
3040848693,-7397,-15982,-5028,-1260,274,620
3040868682,-7683,-15952,-5929,-1437,345,718
3040888671,-8171,-16168,-7006,-1610,343,780
3040908660,-8341,-16140,-7904,-1774,380,830
3040928649,-8358,-15923,-8188,-1910,470,901
3040948638,-8556,-15765,-8844,-2025,606,984
3040968627,-8610,-15747,-9018,-2121,764,1058
3040988616,-8767,-15726,-9796,-2243,847,1131
3041008605,-9150,-15715,-10658,-2361,894,1210
3041028594,-9429,-15495,-10975,-2462,972,1290
3041048583,-9359,-14897,-11338,-2571,1055,1336
3041068572,-9648,-14335,-12006,-2673,1065,1347
3041088562,-9752,-13960,-12814,-2748,1070,1323
3041108551,-9299,-13094,-12311,-2803,1065,1302
3041128540,-8690,-11685,-11919,-2848,1043,1300
3041148529,-7562,-9994,-10925,-2888,922,1273
3041168518,-8012,-8765,-12170,-2879,772,1221
3041188507,-8828,-8842,-13829,-2778,735,1146
3041208496,-8222,-8978,-14409,-2667,777,1094
3041228485,-7248,-8501,-14179,-2626,858,1107
3041248474,-5948,-7423,-12261,-2709,812,1137
3041268463,-5685,-5548,-12863,-2873,616,1142
3041288452,-5952,-3492,-13955,-2941,494,1121
3041308441,-6262,-2033,-14322,-2866,468,1086
3041328430,-5873,-788,-14100,-2719,474,1028
3041348419,-4652,126,-11871,-2557,412,943
3041368408,-4113,1137,-10571,-2436,292,876
3041388397,-4044,1478,-10718,-2313,195,815
3041408386,-4514,1461,-12469,-2169,104,755
3041428375,-4581,1642,-13134,-2006,40,716
3041448364,-4336,2256,-12164,-1895,-45,716
3041468353,-3475,3392,-10418,-1856,-25,773
3041488342,-3605,4924,-11000,-1859,34,848
3041508331,-4245,6419,-11183,-1843,117,882
3041528320,-4506,7964,-10711,-1764,275,876
3041548309,-3441,9298,-8857,-1638,382,813
3041568298,-3176,10311,-7517,-1507,379,710
3041588287,-3084,10751,-6530,-1338,398,574
3041608276,-2624,11079,-7039,-1145,426,427
3041628265,-2926,10983,-7131,-944,350,270
3041648254,-2811,10873,-6366,-731,305,116
3041668243,-2275,10811,-4786,-532,322,5
3041688232,-1828,10749,-5687,-352,258,-88
3041708221,-2250,10670,-7303,-186,134,-142
3041728210,-2507,11069,-6838,-15,63,-177
3041748199,-2466,11402,-6059,157,-20,-207
3041768188,-2364,11291,-6487,318,-137,-240
3041788177,-2700,10935,-7676,490,-199,-238
3041808166,-3104,10990,-7592,651,-253,-243
3041828155,-3283,11072,-7429,819,-316,-259
3041848144,-3381,10450,-7104,993,-365,-284
3041868133,-3533,9896,-7512,1152,-416,-316
3041888122,-3868,9341,-8549,1304,-419,-341
3041908111,-4391,8622,-9407,1451,-383,-391
3041928100,-4514,7866,-9830,1586,-398,-483
3041948089,-4235,7014,-9953,1697,-466,-574
3041968078,-4471,6501,-10267,1776,-494,-615
3041988067,-5036,5641,-11149,1859,-463,-648
3042008056,-5360,4568,-12052,1955,-393,-686
3042028045,-5303,3970,-11568,2020,-404,-717
3042048034,-5106,3810,-10769,2035,-474,-738
3042068023,-6471,3003,-12852,2075,-519,-755
3042088012,-7150,1581,-13790,2206,-415,-795
3042108001,-6731,832,-13774,2277,-427,-827
3042127990,-6216,247,-12755,2234,-568,-834
3042147979,-7593,-668,-13507,2170,-578,-832
3042167968,-8392,-1740,-15182,2192,-410,-849
3042187957,-7396,-2572,-14606,2226,-305,-837
3042207946,-7801,-2932,-13076,2165,-504,-825
3042227935,-8054,-3338,-13914,2164,-605,-859
3042247924,-8135,-4738,-15522,2262,-430,-866
3042267913,-8002,-6074,-14514,2278,-378,-865
3042287902,-7699,-6133,-12954,2159,-562,-894
3042307891,-8179,-6466,-12903,2055,-614,-919
3042327880,-8622,-7723,-13767,2028,-500,-958
3042347869,-8980,-8561,-13839,2001,-471,-992
3042367858,-8174,-9037,-11650,1966,-493,-1000
3042387847,-8298,-9234,-10637,1865,-650,-1004
3042407836,-9233,-9589,-11990,1844,-677,-1022
3042427825,-9595,-10777,-13196,1881,-510,-1045
3042447814,-9074,-11041,-12127,1871,-415,-1007
3042467803,-8492,-11314,-9708,1873,-387,-929
3042487792,-8492,-11314,-9708,1798,-504,-914
3042507781,-8206,-11801,-8853,1798,-504,-914
3042527770,-9140,-12386,-10266,1769,-582,-932
3042547760,-8994,-13128,-10415,1849,-411,-918
3042567749,-8502,-13563,-9332,1873,-239,-856
3042587738,-7473,-13949,-6903,1780,-289,-809
3042607727,-7752,-14559,-7241,1637,-432,-785
3042627716,-8271,-15387,-8038,1588,-417,-782
3042647705,-8103,-15625,-7687,1592,-287,-754
3042667694,-7547,-15318,-6272,1566,-197,-719
3042687683,-7031,-15012,-5793,1496,-208,-704
3042707672,-7052,-15070,-5989,1426,-295,-696
3042727661,-7195,-15139,-6177,1383,-333,-650
3042747650,-7029,-14932,-5381,1370,-302,-577
3042767639,-6839,-15157,-4267,1340,-341,-534
3042787628,-6672,-15521,-4171,1263,-402,-499
3042807617,-6957,-15759,-3999,1165,-426,-455
3042827606,-7370,-15977,-3978,1062,-444,-415
3042847595,-7309,-15944,-3596,951,-369,-380
3042867584,-7108,-15949,-3301,821,-302,-344
3042887573,-7110,-16174,-3334,688,-284,-316
3042907562,-7049,-16236,-3775,564,-249,-281
3042927551,-6871,-16224,-3640,473,-179,-230
3042947540,-6719,-16152,-3456,387,-102,-182
3042967529,-6296,-16082,-3039,275,-50,-141
3042987518,-6176,-15928,-3238,150,-49,-82
3043007507,-6317,-15870,-3372,22,-6,-7
3043027496,-6427,-15779,-3410,-102,84,63
3043047485,-6327,-15693,-3074,-225,102,108
3043067474,-6562,-15660,-3156,-357,97,153
3043087463,-6516,-15677,-3224,-479,151,203
3043107452,-6707,-15705,-3645,-595,204,257
3043127441,-6765,-15952,-3675,-720,243,307
3043147430,-6852,-15966,-3801,-899,193,340
3043167419,-7112,-15684,-4624,-1046,139,378
3043187408,-7513,-15437,-5317,-1158,248,458
3043207397,-7947,-15341,-6356,-1277,359,526
3043227386,-8282,-15769,-6620,-1414,457,578
3043247375,-8115,-15976,-7191,-1592,498,618
3043267364,-8173,-15960,-7775,-1751,539,685
3043287353,-8340,-15880,-8426,-1876,631,768
3043307342,-8579,-15894,-8960,-1975,674,826
3043327331,-8470,-15685,-9585,-2062,703,883
3043347320,-8444,-15175,-9843,-2133,714,951
3043367309,-8511,-14699,-9965,-2191,757,1003
3043387298,-8524,-14478,-10156,-2270,773,1016
3043407287,-8841,-14155,-10806,-2344,715,1007
3043427276,-8611,-13652,-10610,-2362,688,993
3043447265,-8478,-12951,-10902,-2368,678,985
3043467254,-7999,-12535,-10563,-2391,703,966
3043487243,-8123,-11954,-11785,-2459,625,938
3043507232,-8240,-11529,-12588,-2521,582,927
3043527221,-8012,-10856,-13287,-2564,588,941
3043547210,-7585,-9923,-13288,-2589,617,972
3043567199,-7401,-8767,-12874,-2639,566,995
3043587188,-7530,-7533,-13802,-2664,504,1007
3043607177,-7695,-6764,-14675,-2625,532,1018
3043627166,-7530,-5728,-14243,-2579,583,1035
3043647155,-7103,-4598,-13343,-2540,662,1050
3043667144,-6639,-3589,-12853,-2538,632,1034
3043687133,-7019,-2693,-13719,-2531,550,996
3043707122,-6912,-2066,-13198,-2452,615,945
3043727111,-6634,-1089,-12788,-2384,675,890
3043747100,-5900,-187,-12113,-2327,683,812
3043767089,-5556,815,-12624,-2280,721,752
3043787078,-5201,1662,-12227,-2232,719,689
3043807067,-4837,2783,-12090,-2181,686,631
3043827056,-4296,4010,-11382,-2099,710,592
3043847045,-3733,4832,-11348,-2002,718,561
3043867034,-3191,5811,-10336,-1915,616,523
3043887023,-3147,6735,-10613,-1810,501,503
3043907012,-2589,7441,-9837,-1682,418,475
3043927001,-2433,8091,-9121,-1537,351,462
3043946990,-2557,8552,-9046,-1377,250,428
3043966979,-2342,9161,-8071,-1212,109,389
3043986968,-2523,9721,-7386,-1041,-31,369
3044006958,-2698,9984,-6339,-841,-98,337
3044026947,-2558,10134,-5855,-627,-120,284
3044046936,-2173,10449,-6468,-438,-224,225
3044066925,-2516,10655,-7006,-227,-358,157
3044086914,-2524,10734,-7063,27,-446,73
3044106903,-2403,10655,-7078,277,-532,-22
3044126892,-2148,10418,-7539,507,-579,-110
3044146881,-1990,9814,-7355,691,-655,-182
3044166870,-2332,9638,-7589,844,-712,-239
3044186859,-2532,9137,-8260,1031,-679,-282
3044206848,-2827,8359,-9302,1224,-710,-342
3044226837,-3595,7700,-10382,1385,-714,-418
3044246826,-3738,7354,-10347,1486,-574,-488
3044266815,-4305,7048,-11080,1517,-467,-550
3044286804,-4787,6383,-11092,1526,-413,-618
3044306793,-5051,6223,-11124,1528,-346,-667
3044326782,-5604,5815,-11008,1554,-315,-709
3044346771,-6552,5073,-12498,1637,-305,-771
3044366760,-6290,4266,-12171,1760,-297,-834
3044386749,-6333,4107,-11764,1796,-360,-857
3044406738,-6181,3341,-10425,1823,-423,-874
3044426727,-7304,1903,-13762,1890,-468,-885
3044446716,-7355,378,-13496,1977,-541,-910
3044466705,-7959,-50,-14137,1996,-583,-888
3044486694,-7372,-1008,-12034,2001,-544,-854
3044506683,-8080,-2162,-13311,1968,-595,-826
3044526672,-9017,-3295,-15236,1975,-663,-840
3044546661,-8911,-4201,-15469,2071,-447,-822
3044566650,-7682,-4554,-13144,2079,-302,-781
3044586639,-7590,-4482,-11191,1947,-487,-823
3044606628,-9187,-4713,-13519,1898,-620,-949
3044626617,-9532,-6271,-15315,2053,-325,-1072
3044646606,-8792,-7032,-12932,2132,-161,-1145
3044666595,-7904,-6983,-9578,2096,-317,-1201
3044686584,-8553,-7522,-11976,2037,-535,-1256
3044706573,-8331,-9488,-12592,2076,-431,-1260
3044726562,-8537,-10106,-12889,2063,-326,-1158
3044746551,-7808,-9977,-11000,2001,-374,-1044
3044766540,-8078,-10429,-10181,1894,-551,-1001
3044786529,-8828,-11113,-11122,1843,-620,-1011
3044806518,-9160,-12148,-11474,1883,-532,-1001
3044826507,-8980,-12465,-10681,1919,-458,-946
3044846496,-8820,-12730,-8780,1917,-425,-893
3044866485,-8736,-13229,-8350,1863,-443,-880
3044886474,-8747,-13820,-9005,1801,-449,-878
3044906463,-8878,-14523,-9142,1753,-425,-859
3044926452,-8554,-14952,-8165,1704,-398,-815
3044946441,-8233,-14990,-7134,1638,-457,-774
3044966430,-8208,-15190,-6847,1609,-484,-762
3044986419,-7923,-15645,-6079,1575,-459,-737
3045006408,-7898,-15795,-5907,1528,-453,-687
3045026397,-7639,-15706,-5264,1515,-370,-623
3045046386,-7333,-15865,-4542,1483,-315,-576
3045066375,-7024,-15996,-4114,1415,-328,-558
3045086364,-6853,-16079,-3516,1322,-372,-546
3045106353,-6568,-15952,-2983,1223,-394,-515
3045126342,-6620,-15886,-2961,1138,-374,-461
